,posicion,juego,dinero,jugadores,torneos,fecha
5465,61.0,Mighty Fight Federation,100.0,3,1,2021-02-01
5466,62.0,Mobile Suit Gundam: Extreme Vs Maxi Boost ON,100.0,6,1,2021-02-01
5467,63.0,Panel Attack,100.0,3,1,2021-02-01
5468,64.0,Punch Planet,100.0,3,1,2021-02-01
5469,65.0,Red Earth,100.0,3,1,2021-02-01
5470,66.0,Rivals of Aether,100.0,6,2,2021-02-01
5471,67.0,Schwarzerblitz,100.0,3,1,2021-02-01
5472,68.0,SLAYERS FOR HIRE,100.0,3,1,2021-02-01
5473,69.0,Speedrunners,100.0,3,1,2021-02-01
5474,70.0,Super Smash Bros.,100.0,6,2,2021-02-01
5475,71.0,Super Smash Bros. Melee,100.0,3,1,2021-02-01
5476,72.0,Toribash,100.0,3,1,2021-02-01
5477,73.0,Tough Love Arena,100.0,3,1,2021-02-01
5478,74.0,Windjammers,100.0,3,1,2021-02-01
5479,75.0,HYPERFIGHT,90.0,3,1,2021-02-01
5480,76.0,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,60.0,3,1,2021-02-01
5481,77.0,Fight of Animals,50.0,3,1,2021-02-01
5482,78.0,Jstris,50.0,8,1,2021-02-01
5483,79.0,Twinkle Star Sprites,50.0,3,1,2021-02-01
5484,80.0,Umineko: Golden Fantasia,50.0,3,1,2021-02-01
5485,81.0,JoJo's Bizarre Adventure: Heritage for the Future,40.0,3,1,2021-02-01
5486,82.0,Power Instinct: Matrimelee,40.0,3,1,2021-02-01
5487,83.0,Samurai Shodown III,40.0,3,1,2021-02-01
5488,84.0,The Last Blade 2,40.0,3,1,2021-02-01
5489,85.0,Shrek SuperSlam,30.0,3,1,2021-02-01
5490,86.0,Def Jam: Fight for NY,20.0,3,1,2021-02-01
5491,87.0,Killer Instinct (2013),20.0,3,1,2021-02-01
5492,1.0,PLAYERUNKNOWN’S BATTLEGROUNDS,7129813.46,167,5,2021-03-01
5493,2.0,Fortnite,3048700.0,462,10,2021-03-01
5494,3.0,VALORANT,1074011.84,757,36,2021-03-01
5495,4.0,Call of Duty: Black Ops Cold War,711000.0,145,12,2021-03-01
5496,5.0,Apex Legends,622252.14,382,24,2021-03-01
5497,6.0,Counter-Strike: Global Offensive,554269.99,596,41,2021-03-01
5498,7.0,Dota 2,500790.1,268,10,2021-03-01
5499,8.0,Rocket League,485179.28,429,70,2021-03-01
5500,9.0,Free Fire,396302.98,192,5,2021-03-01
5501,10.0,Teamfight Tactics,342812.6,40,4,2021-03-01
5502,11.0,Call of Duty: Warzone,295496.89,117,15,2021-03-01
5503,12.0,League of Legends,288836.05,448,18,2021-03-01
5504,13.0,Hearthstone,250597.68,138,2,2021-03-01
5505,14.0,Magic: The Gathering Arena,250000.0,8,1,2021-03-01
5506,15.0,chess24,220000.0,16,1,2021-03-01
5507,16.0,Rainbow Six Siege,126140.76,121,9,2021-03-01
5508,17.0,rFactor 2,122160.0,28,3,2021-03-01
5509,18.0,WarCraft III: Reforged,117573.0,22,10,2021-03-01
5510,19.0,Age of Empires II,109344.11,149,39,2021-03-01
5511,20.0,Brawl Stars,83500.0,114,7,2021-03-01
5512,21.0,Gears 5,69920.0,44,6,2021-03-01
5513,22.0,iRacing.com,62010.0,118,5,2021-03-01
5514,23.0,FIFA 21,54994.4,4,1,2021-03-01
5515,24.0,Chess.com,53500.0,68,9,2021-03-01
5516,25.0,Brawlhalla,50100.0,92,9,2021-03-01
5517,26.0,Mortal Kombat 11,50000.0,8,1,2021-03-01
5518,27.0,Clash of Clans,40000.0,8,1,2021-03-01
5519,28.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,35345.0,18,1,2021-03-01
5520,29.0,League of Legends: Wild Rift,30000.0,138,6,2021-03-01
5521,30.0,Minecraft,25000.0,16,1,2021-03-01
5522,31.0,World of WarCraft,20000.0,32,2,2021-03-01
5523,32.0,Farming Simulator 19,18048.26,24,1,2021-03-01
5524,33.0,StarCraft II,17525.84,76,31,2021-03-01
5525,34.0,Tekken 7,15135.44,8,1,2021-03-01
5526,35.0,Trackmania (2020),13501.26,33,12,2021-03-01
5527,36.0,Among Us,10000.0,4,1,2021-03-01
5528,37.0,Super Smash Bros. Ultimate,8682.77,75,29,2021-03-01
5529,38.0,Street Fighter V: Champion Edition,8154.4,21,5,2021-03-01
5530,39.0,Diabotical,5175.23,64,14,2021-03-01
5531,40.0,Super Smash Bros. Melee,5000.0,8,1,2021-03-01
5532,41.0,Age of Empires III,2830.0,12,4,2021-03-01
5533,42.0,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,2621.91,8,1,2021-03-01
5534,43.0,Lichess,2100.0,13,3,2021-03-01
5535,44.0,Dragon Ball FighterZ,1778.0,11,4,2021-03-01
5536,45.0,Ultimate Marvel vs. Capcom 3,1580.25,6,1,2021-03-01
5537,46.0,Age of Empires,1518.0,6,1,2021-03-01
5538,47.0,Beat Saber,1350.0,3,1,2021-03-01
5539,48.0,Granblue Fantasy: Versus,1167.0,7,4,2021-03-01
5540,49.0,Mythgard,1000.0,4,1,2021-03-01
5541,50.0,Ninja Legends,1000.0,6,1,2021-03-01
5542,51.0,Walkabout Mini Golf,1000.0,4,1,2021-03-01
5543,52.0,Microsoft Excel,700.0,4,2,2021-03-01
5544,53.0,Age of Mythology,647.0,7,2,2021-03-01
5545,54.0,Doom II: Hell on Earth,428.56,4,2,2021-03-01
5546,55.0,Audio Trip,400.0,3,1,2021-03-01
5547,56.0,Tetris,263.06,6,3,2021-03-01
5548,57.0,Guilty Gear XX Accent Core Plus R,250.0,3,1,2021-03-01
5549,58.0,Killer Instinct (2013),250.0,3,1,2021-03-01
5550,59.0,Skullgirls 2nd Encore,250.0,3,1,2021-03-01
5551,60.0,Super Street Fighter II Turbo,250.0,3,1,2021-03-01
5552,61.0,DOOMBRINGER,214.28,2,1,2021-03-01
5553,62.0,Quake 4,214.28,2,1,2021-03-01
5554,63.0,Quake III Arena,214.28,2,1,2021-03-01
5555,64.0,Assetto Corsa,175.45,5,1,2021-03-01
5556,65.0,Them's Fightin' Herds,103.4,4,3,2021-03-01
5557,66.0,Artifact Foundry,100.0,1,1,2021-03-01
5558,67.0,Rushdown Revolt,27.42,3,1,2021-03-01
5559,1.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,3543508.16,596,16,2021-04-01
5560,2.0,League of Legends,1992871.48,446,17,2021-04-01
5561,3.0,Counter-Strike: Global Offensive,1972933.85,1150,58,2021-04-01
5562,4.0,Rainbow Six Siege,870844.31,313,11,2021-04-01
5563,5.0,Dota 2,676000.0,130,6,2021-04-01
5564,6.0,Rocket League,622573.92,411,52,2021-04-01
5565,7.0,Call of Duty: Black Ops Cold War,606500.0,120,7,2021-04-01
5566,8.0,CrossFire,536756.5,68,1,2021-04-01
5567,9.0,VALORANT,416552.1,729,43,2021-04-01
5568,10.0,CrossFire Mobile,368040.0,0,1,2021-04-01
5569,11.0,Arena of Valor,333361.11,49,1,2021-04-01
5570,12.0,Call of Duty: Warzone,268850.0,294,9,2021-04-01
5571,13.0,Free Fire,265761.09,120,2,2021-04-01
5572,14.0,Fortnite,259501.6,201,15,2021-04-01
5573,15.0,Teamfight Tactics,250000.0,24,1,2021-04-01
5574,16.0,iRacing.com,226260.0,105,7,2021-04-01
5575,17.0,Hearthstone,194378.41,51,10,2021-04-01
5576,18.0,PLAYERUNKNOWN’S BATTLEGROUNDS,170500.0,92,3,2021-04-01
5577,19.0,World of WarCraft,160000.0,60,2,2021-04-01
5578,20.0,Quake Champions,153992.96,28,4,2021-04-01
5579,21.0,FIFA Online 4,100000.0,36,1,2021-04-01
5580,22.0,Brawl Stars,83500.0,109,7,2021-04-01
5581,23.0,Overwatch,83400.0,95,2,2021-04-01
5582,24.0,Tekken 7,52399.8,12,3,2021-04-01
5583,25.0,Minecraft,50000.0,64,1,2021-04-01
5584,26.0,Soul Calibur VI,50000.0,8,1,2021-04-01
5585,27.0,Call of Duty: Mobile,40000.0,46,1,2021-04-01
5586,28.0,Chess.com,37000.0,31,8,2021-04-01
5587,29.0,Age of Empires II,30740.1,121,45,2021-04-01
5588,30.0,League of Legends: Wild Rift,30377.98,51,3,2021-04-01
5589,31.0,Assetto Corsa Competizione,30250.0,6,1,2021-04-01
5590,32.0,Apex Legends,29963.33,128,16,2021-04-01
5591,33.0,Brawlhalla,25611.0,31,4,2021-04-01
5592,34.0,StarCraft: Remastered,21571.7,42,4,2021-04-01
5593,35.0,Gwent,20705.0,8,1,2021-04-01
5594,36.0,Super Smash Bros. Ultimate,18680.72,106,35,2021-04-01
5595,37.0,Farming Simulator 19,18094.8,24,1,2021-04-01
5596,38.0,StarCraft II,11679.52,48,23,2021-04-01
5597,39.0,Among Us,10000.0,4,1,2021-04-01
5598,40.0,Trackmania (2020),9612.19,63,25,2021-04-01
5599,41.0,Street Fighter V: Champion Edition,5079.79,16,7,2021-04-01
5600,42.0,Age of Empires III,2500.0,7,3,2021-04-01
5601,43.0,Lichess,2350.0,12,3,2021-04-01
5602,44.0,rFactor 2,2057.0,6,2,2021-04-01
5603,45.0,osu!,1844.96,22,3,2021-04-01
5604,46.0,Dragon Ball FighterZ,1813.63,11,5,2021-04-01
5605,47.0,Gears 5,1500.0,16,3,2021-04-01
5606,48.0,Granblue Fantasy: Versus,1381.5,9,4,2021-04-01
5607,49.0,Them's Fightin' Herds,1123.96,5,5,2021-04-01
5608,50.0,Clash of Clans,1000.0,5,1,2021-04-01
5609,51.0,Assetto Corsa,999.7,12,3,2021-04-01
5610,52.0,Diabotical,990.98,16,7,2021-04-01
5611,53.0,Rushdown Revolt,802.67,13,6,2021-04-01
5612,54.0,WarCraft III: Reforged,800.0,4,8,2021-04-01
5613,55.0,Age of Mythology,600.0,7,2,2021-04-01
5614,56.0,Gran Turismo Sport,575.73,20,3,2021-04-01
5615,57.0,Microsoft Excel,400.0,3,1,2021-04-01
5616,58.0,Guilty Gear XX Accent Core Plus R,250.0,3,1,2021-04-01
5617,59.0,Killer Instinct (2013),250.0,3,1,2021-04-01
5618,60.0,Power Rangers: Battle for the Grid,250.0,3,1,2021-04-01
5619,61.0,Street Fighter III: 3rd Strike,250.0,3,1,2021-04-01
5620,62.0,Artifact Foundry,200.0,1,2,2021-04-01
5621,63.0,Quake 4,146.48,2,1,2021-04-01
5622,64.0,Quake II,146.48,2,1,2021-04-01
5623,65.0,Quake III Arena,146.48,2,1,2021-04-01
5624,66.0,QuakeWorld,146.48,2,1,2021-04-01
5625,67.0,Reflex,146.48,2,1,2021-04-01
5626,68.0,Tetris Effect: Connected,117.52,3,1,2021-04-01
5627,69.0,Tetris,52.62,4,1,2021-04-01
5628,70.0,ARMS,44.0,3,1,2021-04-01
5629,1.0,Fortnite,3186130.0,477,19,2021-05-01
5630,2.0,Rainbow Six Siege,3185676.57,310,8,2021-05-01
5631,3.0,Free Fire,2010000.0,97,1,2021-05-01
5632,4.0,Dota 2,1751352.54,518,15,2021-05-01
5633,5.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,1354672.62,414,7,2021-05-01
5634,6.0,Counter-Strike: Global Offensive,1092197.02,1030,49,2021-05-01
5635,7.0,VALORANT,1045614.7,610,29,2021-05-01
5636,8.0,PLAYERUNKNOWN’S BATTLEGROUNDS,965146.71,532,13,2021-05-01
5637,9.0,Arena of Valor,730462.32,166,4,2021-05-01
5638,10.0,Call of Duty: Black Ops Cold War,704500.0,129,9,2021-05-01
5639,11.0,Overwatch,640040.0,231,6,2021-05-01
5640,12.0,League of Legends,583773.34,245,9,2021-05-01
5641,13.0,Mobile Legends: Bang Bang,523635.49,245,4,2021-05-01
5642,14.0,Hearthstone,507259.02,178,15,2021-05-01
5643,15.0,Call of Duty: Warzone,497554.3,90,19,2021-05-01
5644,16.0,Identity V,463435.33,6,1,2021-05-01
5645,17.0,chess24,400929.34,25,2,2021-05-01
5646,18.0,Rocket League,378147.89,408,63,2021-05-01
5647,19.0,Apex Legends,290878.68,234,21,2021-05-01
5648,20.0,FIFA 21,279871.85,19,3,2021-05-01
5649,21.0,StarCraft II,218846.01,112,38,2021-05-01
5650,22.0,World of WarCraft,200000.0,32,2,2021-05-01
5651,23.0,League of Legends: Wild Rift,184375.83,175,5,2021-05-01
5652,24.0,Assetto Corsa,180290.75,62,6,2021-05-01
5653,25.0,Gears 5,140500.0,32,2,2021-05-01
5654,26.0,Minecraft,95000.0,97,3,2021-05-01
5655,27.0,Brawl Stars,83500.0,119,7,2021-05-01
5656,28.0,WarCraft III: Reforged,75371.92,60,18,2021-05-01
5657,29.0,Chess.com,70250.0,37,10,2021-05-01
5658,30.0,Age of Empires II,55282.11,181,60,2021-05-01
5659,31.0,Brawlhalla,50121.0,92,11,2021-05-01
5660,32.0,Street Fighter V: Champion Edition,30510.39,33,8,2021-05-01
5661,33.0,FIFA Online 4,26163.87,54,2,2021-05-01
5662,34.0,rFactor 2,26151.8,42,4,2021-05-01
5663,35.0,Farming Simulator 19,18339.94,24,1,2021-05-01
5664,36.0,Super Smash Bros. Ultimate,16546.41,104,23,2021-05-01
5665,37.0,World of Tanks,15000.0,4,1,2021-05-01
5666,38.0,iRacing.com,13400.0,17,3,2021-05-01
5667,39.0,Point Blank,12793.37,7,2,2021-05-01
5668,40.0,osu!,8873.08,37,2,2021-05-01
5669,41.0,StarCraft: Remastered,8725.4,16,2,2021-05-01
5670,42.0,Tekken 7,8500.0,4,1,2021-05-01
5671,43.0,Trackmania (2020),4379.27,37,7,2021-05-01
5672,44.0,Echo Arena,4240.0,43,3,2021-05-01
5673,45.0,Halo 5: Guardians,4000.0,4,1,2021-05-01
5674,46.0,Lichess,2850.0,11,3,2021-05-01
5675,47.0,Clash of Clans,2500.0,5,1,2021-05-01
5676,48.0,Age of Empires III,2300.0,12,7,2021-05-01
5677,49.0,Age of Empires,2173.0,6,1,2021-05-01
5678,50.0,Age of Mythology,1930.0,10,5,2021-05-01
5679,51.0,Mario Kart 8 Deluxe,1700.0,20,2,2021-05-01
5680,52.0,Granblue Fantasy: Versus,1334.25,12,5,2021-05-01
5681,53.0,Dragon Ball FighterZ,1275.85,11,4,2021-05-01
5682,54.0,Rushdown Revolt,1135.0,14,5,2021-05-01
5683,55.0,Mythgard,1000.0,4,1,2021-05-01
5684,56.0,Gran Turismo Sport,971.18,25,5,2021-05-01
5685,57.0,Diabotical,954.26,18,10,2021-05-01
5686,58.0,Tetris,918.85,12,4,2021-05-01
5687,59.0,Xonotic,533.01,10,2,2021-05-01
5688,60.0,Them's Fightin' Herds,519.24,11,5,2021-05-01
5689,61.0,Beat Saber,512.11,3,1,2021-05-01
5690,62.0,Microsoft Excel,450.0,4,1,2021-05-01
5691,63.0,Quake Champions,403.49,18,3,2021-05-01
5692,64.0,Tetris Effect: Connected,264.51,4,1,2021-05-01
5693,65.0,Tetr.io,260.87,4,1,2021-05-01
5694,66.0,DOOMBRINGER,153.49,2,1,2021-05-01
5695,67.0,Quake III Arena,153.49,2,1,2021-05-01
5696,68.0,Quake Live,153.49,2,1,2021-05-01
5697,69.0,QuakeWorld,153.49,2,1,2021-05-01
5698,70.0,Reflex,153.49,2,1,2021-05-01
5699,71.0,Artifact Foundry,100.0,1,1,2021-05-01
5700,1.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,3173050.9,500,9,2021-06-01
5701,2.0,Arena of Valor,2942872.0,126,2,2021-06-01
5702,3.0,Fortnite,2848300.02,329,21,2021-06-01
5703,4.0,Apex Legends,2647928.35,337,15,2021-06-01
5704,5.0,Counter-Strike: Global Offensive,1371714.26,736,36,2021-06-01
5705,6.0,Rocket League,1159871.7,361,74,2021-06-01
5706,7.0,Call of Duty: Warzone,1115450.0,260,23,2021-06-01
5707,8.0,Dota 2,1114244.41,212,7,2021-06-01
5708,9.0,PLAYERUNKNOWN’S BATTLEGROUNDS,1092594.52,291,9,2021-06-01
5709,10.0,Call of Duty: Black Ops Cold War,711000.0,143,12,2021-06-01
5710,11.0,FIFA 21,654268.28,88,7,2021-06-01
5711,12.0,Overwatch,483400.0,123,4,2021-06-01
5712,13.0,Call of Duty: Mobile,468840.0,34,1,2021-06-01
5713,14.0,Gwent,250000.0,8,1,2021-06-01
5714,15.0,Hearthstone,250000.0,144,1,2021-06-01
5715,16.0,Magic: The Gathering Arena,250000.0,8,1,2021-06-01
5716,17.0,League of Legends: Wild Rift,235007.32,238,6,2021-06-01
5717,18.0,VALORANT,220503.42,523,28,2021-06-01
5718,19.0,StarCraft II,171280.01,108,21,2021-06-01
5719,20.0,Mobile Legends: Bang Bang,150000.0,67,1,2021-06-01
5720,21.0,StarCraft: Remastered,76465.0,32,2,2021-06-01
5721,22.0,Multigaming,61167.28,12,1,2021-06-01
5722,23.0,Age of Empires II,41352.83,99,29,2021-06-01
5723,24.0,WarCraft III: Reforged,39732.1,16,12,2021-06-01
5724,25.0,FIFA Online 4,34335.11,25,1,2021-06-01
5725,26.0,Halo 5: Guardians,30000.0,32,1,2021-06-01
5726,27.0,Assetto Corsa Competizione,29583.0,9,2,2021-06-01
5727,28.0,Rainbow Six Siege,26377.88,99,5,2021-06-01
5728,29.0,Chess.com,24250.0,58,17,2021-06-01
5729,30.0,Brawlhalla,20470.0,36,7,2021-06-01
5730,31.0,Super Smash Bros. Ultimate,20050.2,106,20,2021-06-01
5731,32.0,Farming Simulator 19,17818.0,24,1,2021-06-01
5732,33.0,Lichess,15150.0,26,4,2021-06-01
5733,34.0,League of Legends,14483.36,45,3,2021-06-01
5734,35.0,osu!,12720.0,37,3,2021-06-01
5735,36.0,Assetto Corsa,9918.65,31,5,2021-06-01
5736,37.0,Guilty Gear -STRIVE-,8646.18,40,9,2021-06-01
5737,38.0,Age of Empires,7091.0,28,2,2021-06-01
5738,39.0,Mortal Kombat XL,5000.0,8,1,2021-06-01
5739,40.0,Xonotic,4135.35,18,3,2021-06-01
5740,41.0,rFactor 2,3630.0,8,2,2021-06-01
5741,42.0,Point Blank,3300.0,12,1,2021-06-01
5742,43.0,Trackmania (2020),3180.14,40,10,2021-06-01
5743,44.0,Street Fighter V: Champion Edition,2534.54,12,7,2021-06-01
5744,45.0,Paladins,2250.0,15,1,2021-06-01
5745,46.0,Gears 5,2000.0,20,4,2021-06-01
5746,47.0,Dragon Ball FighterZ,1416.0,12,3,2021-06-01
5747,48.0,Age of Mythology,1320.0,13,4,2021-06-01
5748,49.0,Clash of Clans,1000.0,20,1,2021-06-01
5749,50.0,Gran Turismo Sport,864.69,21,5,2021-06-01
5750,51.0,Diabotical,575.14,11,8,2021-06-01
5751,52.0,Mortal Kombat 11,453.72,3,1,2021-06-01
5752,53.0,Microsoft Excel,450.0,4,1,2021-06-01
5753,54.0,Granblue Fantasy: Versus,418.5,5,2,2021-06-01
5754,55.0,Them's Fightin' Herds,397.94,8,5,2021-06-01
5755,56.0,Age of Empires III,350.0,2,2,2021-06-01
5756,57.0,F1 2020,288.0,3,1,2021-06-01
5757,58.0,Quake Champions,277.34,3,1,2021-06-01
5758,59.0,Tetris,270.28,7,2,2021-06-01
5759,60.0,Tekken 7,250.0,3,1,2021-06-01
5760,61.0,DOOMBRINGER,200.0,4,2,2021-06-01
5761,62.0,Puyo Puyo Tetris 2,110.17,4,1,2021-06-01
5762,63.0,Chex Quest,100.0,2,1,2021-06-01
5763,64.0,Quake II,100.0,2,1,2021-06-01
5764,65.0,Quake III Arena,100.0,2,1,2021-06-01
5765,1.0,Counter-Strike: Global Offensive,1740932.25,998,50,2021-07-01
5766,2.0,FIFA 21,800000.0,63,2,2021-07-01
5767,3.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,564991.1,101,4,2021-07-01
5768,4.0,Arena of Valor,500000.0,49,1,2021-07-01
5769,5.0,Call of Duty: Warzone,472939.95,272,24,2021-07-01
5770,6.0,Rainbow Six Siege,356888.49,294,12,2021-07-01
5771,7.0,VALORANT,345063.33,666,36,2021-07-01
5772,8.0,Street Fighter V: Champion Edition,312731.7,94,17,2021-07-01
5773,9.0,Rocket League,309589.99,267,47,2021-07-01
5774,10.0,Overwatch,308400.0,90,3,2021-07-01
5775,11.0,eFootball,240000.0,24,6,2021-07-01
5776,12.0,StarCraft II,231747.91,84,24,2021-07-01
5777,13.0,Free Fire,179775.06,66,1,2021-07-01
5778,14.0,Call of Duty: Black Ops Cold War,168000.0,104,11,2021-07-01
5779,15.0,Super Smash Bros. Melee,157489.65,16,2,2021-07-01
5780,16.0,PLAYERUNKNOWN’S BATTLEGROUNDS,149615.16,96,4,2021-07-01
5781,17.0,Dota 2,103420.52,50,3,2021-07-01
5782,18.0,chess24,100000.0,16,1,2021-07-01
5783,19.0,FIFA Online 4,100000.0,38,1,2021-07-01
5784,20.0,Chess.com,74200.0,62,11,2021-07-01
5785,21.0,League of Legends,73875.6,149,6,2021-07-01
5786,22.0,WarCraft III: Reforged,57103.76,21,10,2021-07-01
5787,23.0,Quake Champions,54998.73,21,2,2021-07-01
5788,24.0,Age of Empires II,50409.0,103,28,2021-07-01
5789,25.0,Brawlhalla,50310.0,43,5,2021-07-01
5790,26.0,Apex Legends,47827.45,87,9,2021-07-01
5791,27.0,Granblue Fantasy: Versus,45955.75,14,2,2021-07-01
5792,28.0,Heroes of the Storm,44745.0,48,1,2021-07-01
5793,29.0,World of WarCraft,30000.0,3,2,2021-07-01
5794,30.0,Assetto Corsa Competizione,29250.0,6,1,2021-07-01
5795,31.0,Trackmania (2020),23175.65,42,18,2021-07-01
5796,32.0,Hearthstone,20000.0,32,2,2021-07-01
5797,33.0,Gwent,19120.0,8,1,2021-07-01
5798,34.0,Super Smash Bros. Ultimate,16976.98,100,20,2021-07-01
5799,35.0,Guilty Gear -STRIVE-,16227.72,54,14,2021-07-01
5800,36.0,Old School Runescape,13000.0,14,2,2021-07-01
5801,37.0,StarCraft: Remastered,10266.0,24,1,2021-07-01
5802,38.0,Teamfight Tactics,10000.0,8,1,2021-07-01
5803,39.0,Assetto Corsa,9761.0,34,4,2021-07-01
5804,40.0,League of Legends: Wild Rift,9079.89,23,1,2021-07-01
5805,41.0,Tekken 7,5695.0,10,5,2021-07-01
5806,42.0,Age of Empires III,5230.0,27,3,2021-07-01
5807,43.0,iRacing.com,5000.0,3,1,2021-07-01
5808,44.0,Point Blank,3897.37,7,1,2021-07-01
5809,45.0,Beat Saber,3210.0,23,1,2021-07-01
5810,46.0,Lichess,2600.0,12,3,2021-07-01
5811,47.0,Gears 5,1500.0,16,3,2021-07-01
5812,48.0,Clash of Clans,1275.0,26,2,2021-07-01
5813,49.0,osu!,1217.53,24,3,2021-07-01
5814,50.0,Dragon Ball FighterZ,1081.74,10,4,2021-07-01
5815,51.0,Mortal Kombat 11,1000.0,8,1,2021-07-01
5816,52.0,Mythgard,1000.0,4,1,2021-07-01
5817,53.0,Power Rangers: Battle for the Grid,1000.0,8,1,2021-07-01
5818,54.0,Skullgirls 2nd Encore,1000.0,8,1,2021-07-01
5819,55.0,Virtua Fighter 5: Ultimate Showdown,1000.0,8,1,2021-07-01
5820,56.0,Age of Mythology,886.0,15,6,2021-07-01
5821,57.0,Xonotic,524.0,11,2,2021-07-01
5822,58.0,Snapshot VR,500.0,10,1,2021-07-01
5823,59.0,Microsoft Excel,450.0,4,1,2021-07-01
5824,60.0,Diabotical,429.59,6,6,2021-07-01
5825,61.0,Auto Chess,300.0,2,3,2021-07-01
5826,62.0,Blaston,50.0,3,1,2021-07-01
5827,63.0,Them's Fightin' Herds,45.15,3,2,2021-07-01
5828,1.0,Arena of Valor,7748213.11,66,2,2021-08-01
5829,2.0,Call of Duty: Black Ops Cold War,3000000.0,37,2,2021-08-01
5830,3.0,League of Legends,1147846.74,454,16,2021-08-01
5831,4.0,PLAYERUNKNOWN’S BATTLEGROUNDS,995726.63,509,13,2021-08-01
5832,5.0,Dota 2,742189.66,292,10,2021-08-01
5833,6.0,Call of Duty: Warzone,723300.0,252,15,2021-08-01
5834,7.0,VALORANT,657559.62,795,33,2021-08-01
5835,8.0,Rainbow Six Siege,655273.67,328,9,2021-08-01
5836,9.0,CrossFire,541898.0,72,1,2021-08-01
5837,10.0,Counter-Strike: Global Offensive,447042.87,631,40,2021-08-01
5838,11.0,Hearthstone,390586.84,193,10,2021-08-01
5839,12.0,CrossFire Mobile,370176.0,0,1,2021-08-01
5840,13.0,League of Legends: Wild Rift,305320.3,310,12,2021-08-01
5841,14.0,Overwatch,225000.0,34,1,2021-08-01
5842,15.0,Super Smash Bros. Ultimate,195895.99,148,22,2021-08-01
5843,16.0,StarCraft II,181080.79,158,32,2021-08-01
5844,17.0,World of WarCraft,160000.0,56,2,2021-08-01
5845,18.0,Quake Champions,150000.0,24,1,2021-08-01
5846,19.0,Gears 5,141500.0,29,4,2021-08-01
5847,20.0,Halo 2,137400.0,16,3,2021-08-01
5848,21.0,chess24,100000.0,16,1,2021-08-01
5849,22.0,Rocket League,86058.5,261,44,2021-08-01
5850,23.0,Tekken 7,83544.32,79,14,2021-08-01
5851,24.0,Brawlhalla,75300.0,117,13,2021-08-01
5852,25.0,Apex Legends,68963.27,128,22,2021-08-01
5853,26.0,FIFA Online 4,68179.92,86,3,2021-08-01
5854,27.0,Chess.com,53250.0,59,7,2021-08-01
5855,28.0,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,53065.0,24,2,2021-08-01
5856,29.0,Street Fighter V,48500.0,64,8,2021-08-01
5857,30.0,iRacing.com,48100.0,62,6,2021-08-01
5858,31.0,Teamfight Tactics,47540.08,30,3,2021-08-01
5859,32.0,Clash of Clans,44940.0,17,2,2021-08-01
5860,33.0,WarCraft III: Reforged,39429.03,44,15,2021-08-01
5861,34.0,Guilty Gear -STRIVE-,37499.42,52,9,2021-08-01
5862,35.0,Multigaming,35305.72,8,1,2021-08-01
5863,36.0,Age of Empires II,34202.84,152,30,2021-08-01
5864,37.0,Skullgirls 2nd Encore,28250.0,32,4,2021-08-01
5865,38.0,Mortal Kombat 11,21420.0,27,4,2021-08-01
5866,39.0,Farming Simulator 19,17110.0,24,1,2021-08-01
5867,40.0,Gwent,15830.0,8,1,2021-08-01
5868,41.0,Onward,10720.0,22,1,2021-08-01
5869,42.0,Assetto Corsa,9414.05,27,4,2021-08-01
5870,43.0,rFactor 2,6647.79,32,4,2021-08-01
5871,44.0,Super Smash Bros. Melee,5000.0,16,1,2021-08-01
5872,45.0,StarCraft: Remastered,4947.8,12,2,2021-08-01
5873,46.0,osu!,2658.42,42,5,2021-08-01
5874,47.0,Auto Chess,2500.0,6,7,2021-08-01
5875,48.0,Lichess,2100.0,11,3,2021-08-01
5876,49.0,Tetr.io,2034.4,8,1,2021-08-01
5877,50.0,Trackmania (2020),2006.74,21,9,2021-08-01
5878,51.0,Legends of Runeterra,1700.0,3,1,2021-08-01
5879,52.0,Diabotical,1687.56,10,6,2021-08-01
5880,53.0,Age of Empires III,1600.0,5,2,2021-08-01
5881,54.0,Tetris Effect: Connected,1552.88,8,1,2021-08-01
5882,55.0,Tetris,1133.17,8,1,2021-08-01
5883,56.0,Street Fighter V: Champion Edition,1120.0,3,1,2021-08-01
5884,57.0,FIFA 21,1000.0,4,1,2021-08-01
5885,58.0,Minecraft,1000.0,4,1,2021-08-01
5886,59.0,Virtua Fighter 5: Ultimate Showdown,870.0,3,1,2021-08-01
5887,60.0,Xonotic,840.0,19,3,2021-08-01
5888,61.0,Age of Empires Online,805.0,8,2,2021-08-01
5889,62.0,Puyo Puyo Tetris 2,785.85,8,1,2021-08-01
5890,63.0,Soul Calibur VI,650.0,3,1,2021-08-01
5891,64.0,Microsoft Excel,450.0,4,1,2021-08-01
5892,65.0,Granblue Fantasy: Versus,400.0,3,1,2021-08-01
5893,66.0,Quake III Arena,360.0,11,1,2021-08-01
