,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
1061,2021-07-15,Espresso,957,29895,1260.0,234.0,Call of Duty: Warzone
1062,2021-07-10,NoAnnoyingCommentary,1486,29654,879.0,47.0,Call of Duty: Warzone
1063,2021-07-09,Sinapsis,999,28702,1611.0,54.0,Call of Duty: Warzone
1064,2021-07-14,Espresso,930,27852,1221.0,148.0,Call of Duty: Warzone
1065,2021-07-26,Espresso,642,27682,1294.0,247.0,Call of Duty: Warzone
1066,2021-07-05,NoAnnoyingCommentary,1562,27388,859.0,30.0,Call of Duty: Warzone
1067,2021-07-25,xProMvz,910,23160,1500.0,150.0,Call of Duty: Warzone
1068,2021-07-31,ETERCRY,696,21964,695.0,91.0,Call of Duty: Warzone
1069,2021-07-02,Xhieto,456,18939,1268.0,44.0,Call of Duty: Warzone
1070,2021-07-04,Bernerd Tech,1159,18064,177.0,29.0,Call of Duty: Warzone
1071,2021-07-28,Elvenganza,30,16890,342.0,33.0,Call of Duty: Warzone
1072,2021-07-22,TheNewbs,259,16169,200.0,53.0,Call of Duty: Warzone
1073,2021-07-15,ForceVO,1769,16075,484.0,273.0,Call of Duty: Warzone
1074,2021-07-21,NoAnnoyingCommentary,1231,15541,656.0,59.0,Call of Duty: Warzone
1075,2021-07-24,MiSKY,1068,15122,226.0,26.0,Call of Duty: Warzone
1076,2021-07-09,ShawnP,782,14255,941.0,84.0,Call of Duty: Warzone
1077,2021-07-02,Christo Gevedjov,1301,13129,298.0,100.0,Call of Duty: Warzone
1078,2021-07-29,MiSKY,497,12004,172.0,29.0,Call of Duty: Warzone
1079,2021-07-25,Magno Balbino,957,11487,210.0,77.0,Call of Duty: Warzone
1080,2021-07-19,FaZe Santana,774,10029,619.0,42.0,Call of Duty: Warzone
1081,2021-07-23,Dude Gaming,1401,10592,65.0,8.0,Call of Duty: Warzone
1082,2021-08-19,Call of Duty,180,26637493,183232.0,31923.0,Call of Duty: Warzone
1083,2021-08-20,NoAnnoyingCommentary,957,3348941,40131.0,530.0,Call of Duty: Warzone
1084,2021-08-06,ANDREW LEVITT,496,2792018,60152.0,1808.0,Call of Duty: Warzone
1085,2021-08-03,Call of Duty,129,729848,27788.0,4125.0,Call of Duty: Warzone
1086,2021-08-14,WhosImmortal,998,364209,7149.0,645.0,Call of Duty: Warzone
1087,2021-08-13,Soki,1239,324195,17129.0,863.0,Call of Duty: Warzone
1088,2021-08-31,Soki,822,296874,15175.0,288.0,Call of Duty: Warzone
1089,2021-08-20,Soki,986,293725,15346.0,436.0,Call of Duty: Warzone
1090,2021-08-10,BasicallyIDoWrk,602,273695,14311.0,188.0,Call of Duty: Warzone
1091,2021-08-13,GTX 1050 Ti,770,271859,5049.0,409.0,Call of Duty: Warzone
1092,2021-08-06,Soki,706,250992,11869.0,512.0,Call of Duty: Warzone
1093,2021-08-19,GameSpot,977,239947,2779.0,739.0,Call of Duty: Warzone
1094,2021-08-10,Marshal No Commentary,1571,229355,3879.0,165.0,Call of Duty: Warzone
1095,2021-08-30,Soki,943,222493,12669.0,310.0,Call of Duty: Warzone
1096,2021-08-22,Soki,758,209576,16041.0,218.0,Call of Duty: Warzone
1097,2021-08-08,Soki,670,207538,18788.0,247.0,Call of Duty: Warzone
1098,2021-08-01,Soki,719,203026,17088.0,176.0,Call of Duty: Warzone
1099,2021-08-01,Soki,756,199341,9353.0,168.0,Call of Duty: Warzone
1100,2021-08-19,Kesto,896,198989,13857.0,813.0,Call of Duty: Warzone
1101,2021-08-24,Soki,865,187406,8480.0,182.0,Call of Duty: Warzone
1102,2021-08-25,Soki,1014,186946,8818.0,255.0,Call of Duty: Warzone
1103,2021-08-29,WhosImmortal,495,161822,4010.0,473.0,Call of Duty: Warzone
1104,2021-08-16,Soki,899,156022,8459.0,197.0,Call of Duty: Warzone
1105,2021-08-23,Soki,603,155918,11201.0,274.0,Call of Duty: Warzone
1106,2021-08-20,Soki,970,147494,8136.0,199.0,Call of Duty: Warzone
1107,2021-08-23,NoAnnoyingCommentary,1230,133815,2477.0,82.0,Call of Duty: Warzone
1108,2021-08-15,AlphaSniper97,572,129358,10670.0,275.0,Call of Duty: Warzone
1109,2021-08-13,WhosImmortal,619,121371,2942.0,544.0,Call of Duty: Warzone
1110,2021-08-03,Inkslasher,548,119202,6792.0,1111.0,Call of Duty: Warzone
1111,2021-08-06,WhosImmortal,577,118189,3688.0,382.0,Call of Duty: Warzone
1112,2021-08-17,WhosImmortal,654,109551,2499.0,346.0,Call of Duty: Warzone
1113,2021-08-25,WhosImmortal,584,106169,3077.0,324.0,Call of Duty: Warzone
1114,2021-08-04,Expel,1389,106101,5297.0,1331.0,Call of Duty: Warzone
1115,2021-08-14,NoAnnoyingCommentary,1632,106180,2290.0,86.0,Call of Duty: Warzone
1116,2021-08-04,WhosImmortal,659,103291,3066.0,530.0,Call of Duty: Warzone
1117,2021-08-19,EvanEvanEvan,1107,102904,2536.0,143.0,Call of Duty: Warzone
1118,2021-08-25,Famous Cloudz,331,100870,1945.0,365.0,Call of Duty: Warzone
1119,2021-08-10,PashTech,720,93111,507.0,450.0,Call of Duty: Warzone
1120,2021-08-14,Dan Allen Gaming,1968,89868,1403.0,106.0,Call of Duty: Warzone
1121,2021-08-26,Soki,691,89576,5729.0,182.0,Call of Duty: Warzone
1122,2021-08-09,WhosImmortal,735,84476,3203.0,790.0,Call of Duty: Warzone
1123,2021-08-27,WhosImmortal,573,83237,2420.0,417.0,Call of Duty: Warzone
1124,2021-08-18,NoAnnoyingCommentary,1187,75751,1932.0,62.0,Call of Duty: Warzone
1125,2021-08-13,Inkslasher,501,74910,2614.0,586.0,Call of Duty: Warzone
1126,2021-08-13,WhosImmortal,595,74906,3203.0,578.0,Call of Duty: Warzone
1127,2021-08-16,WhosImmortal,496,73300,2710.0,780.0,Call of Duty: Warzone
1128,2021-08-26,WhosImmortal,550,67786,2631.0,466.0,Call of Duty: Warzone
1129,2021-08-11,NoAnnoyingCommentary,1541,67732,1760.0,61.0,Call of Duty: Warzone
1130,2021-08-17,Mingod,598,63965,2182.0,88.0,Call of Duty: Warzone
1131,2021-08-08,NoAnnoyingCommentary,1358,60672,1597.0,70.0,Call of Duty: Warzone
1132,2021-08-26,Tactical MaskedMan,670,58289,930.0,61.0,Call of Duty: Warzone
1133,2021-08-06,Symfuhny,864,56109,1769.0,229.0,Call of Duty: Warzone
1134,2021-08-15,WhosImmortal,661,55741,2084.0,409.0,Call of Duty: Warzone
1135,2021-08-16,Symfuhny,650,50005,1274.0,132.0,Call of Duty: Warzone
1136,2021-08-10,WhosImmortal,650,48466,2114.0,413.0,Call of Duty: Warzone
1137,2021-08-22,WhosImmortal,601,47044,2244.0,620.0,Call of Duty: Warzone
1138,2021-08-26,Inkslasher,516,41571,2218.0,177.0,Call of Duty: Warzone
1139,2021-08-17,Dan Allen Gaming,188,37261,716.0,74.0,Call of Duty: Warzone
1140,2021-08-30,NoAnnoyingCommentary,1421,35207,1119.0,33.0,Call of Duty: Warzone
1141,2021-08-01,Karan Benchmarks,720,33269,514.0,118.0,Call of Duty: Warzone
1142,2021-08-16,Xhieto,1779,32595,1205.0,39.0,Call of Duty: Warzone
1143,2021-08-09,Thordan Smash,246,32578,2341.0,566.0,Call of Duty: Warzone
1144,2021-08-27,NoAnnoyingCommentary,1480,31252,1101.0,88.0,Call of Duty: Warzone
1145,2021-08-29,NoAnnoyingCommentary,1229,27001,1001.0,41.0,Call of Duty: Warzone
1146,2021-08-03,Marshal No Commentary,1514,26658,752.0,49.0,Call of Duty: Warzone
1147,2021-08-06,Marshal No Commentary,1573,26686,652.0,39.0,Call of Duty: Warzone
1148,2021-08-14,Dan Allen Gaming,321,25350,545.0,62.0,Call of Duty: Warzone
1149,2021-08-11,GTX 1050 Ti,905,24794,1108.0,86.0,Call of Duty: Warzone
1150,2021-08-19,WhosImmortal,1035,24728,1112.0,279.0,Call of Duty: Warzone
1151,2021-09-11,Денис Карамышев,899,682160,38102.0,522.0,Call of Duty: Warzone
1152,2021-09-02,Westie,14123,613817,4209.0,97.0,Call of Duty: Warzone
1153,2021-09-07,Inkslasher,501,556735,8322.0,1201.0,Call of Duty: Warzone
1154,2021-09-13,NoAnnoyingCommentary,1435,359993,4742.0,83.0,Call of Duty: Warzone
1155,2021-09-27,Soki,792,247833,14825.0,335.0,Call of Duty: Warzone
1156,2021-09-20,Soki,905,235819,10789.0,307.0,Call of Duty: Warzone
1157,2021-09-08,Momoroko Gaming,270,220536,7178.0,410.0,Call of Duty: Warzone
1158,2021-09-03,Soki,1075,205013,9949.0,235.0,Call of Duty: Warzone
1159,2021-09-15,Soki,617,203741,10675.0,307.0,Call of Duty: Warzone
1160,2021-09-05,Soki,747,200058,15870.0,196.0,Call of Duty: Warzone
1161,2021-09-13,Soki,941,189474,13610.0,303.0,Call of Duty: Warzone
1162,2021-09-16,NoAnnoyingCommentary,1293,189533,3043.0,73.0,Call of Duty: Warzone
1163,2021-09-07,GamersPrey,119,184105,1776.0,357.0,Call of Duty: Warzone
1164,2021-09-15,WhosImmortal,860,176360,4226.0,414.0,Call of Duty: Warzone
1165,2021-09-24,Soki,650,176288,11091.0,211.0,Call of Duty: Warzone
1166,2021-09-03,WhosImmortal,968,175560,4158.0,407.0,Call of Duty: Warzone
1167,2021-09-12,Soki,673,167957,9547.0,241.0,Call of Duty: Warzone
1168,2021-09-19,Soki,804,164892,8513.0,174.0,Call of Duty: Warzone
1169,2021-09-26,Soki,864,157137,12629.0,174.0,Call of Duty: Warzone
1170,2021-09-08,Soki,754,141570,7026.0,183.0,Call of Duty: Warzone
1171,2021-09-26,BillyCrock,493,138316,3892.0,194.0,Call of Duty: Warzone
1172,2021-09-17,WhosImmortal,538,135583,3361.0,333.0,Call of Duty: Warzone
1173,2021-09-22,Soki,1034,134883,7921.0,195.0,Call of Duty: Warzone
1174,2021-09-11,Soki,748,134561,7982.0,208.0,Call of Duty: Warzone
1175,2021-09-29,GTX 1050 Ti,857,134150,2871.0,206.0,Call of Duty: Warzone
1176,2021-09-25,WhosImmortal,840,131578,3499.0,456.0,Call of Duty: Warzone
1177,2021-09-06,Soki,837,126865,7456.0,257.0,Call of Duty: Warzone
1178,2021-09-21,Soki,691,124027,11405.0,147.0,Call of Duty: Warzone
1179,2021-09-19,Soki,635,121084,7423.0,157.0,Call of Duty: Warzone
1180,2021-09-21,Inkslasher,520,120282,3747.0,390.0,Call of Duty: Warzone
1181,2021-09-29,WhosImmortal,644,115024,3092.0,436.0,Call of Duty: Warzone
1182,2021-09-14,Soki,750,112083,6883.0,174.0,Call of Duty: Warzone
1183,2021-09-12,UsmanDev,530,112113,4221.0,378.0,Call of Duty: Warzone
1184,2021-09-21,WhosImmortal,565,105623,3043.0,541.0,Call of Duty: Warzone
1185,2021-09-07,AlphaSniper97,481,105401,8099.0,265.0,Call of Duty: Warzone
1186,2021-09-09,WhosImmortal,853,103079,3024.0,507.0,Call of Duty: Warzone
1187,2021-09-05,WhosImmortal,1107,98515,3169.0,578.0,Call of Duty: Warzone
1188,2021-09-22,Mingod,713,85982,3515.0,170.0,Call of Duty: Warzone
1189,2021-09-19,NoAnnoyingCommentary,1206,72321,1922.0,62.0,Call of Duty: Warzone
1190,2021-09-10,GEEKrar,292,62050,1142.0,135.0,Call of Duty: Warzone
1191,2021-09-05,NoAnnoyingCommentary,1170,50063,1458.0,73.0,Call of Duty: Warzone
1192,2021-09-09,Inkslasher,534,46277,2059.0,267.0,Call of Duty: Warzone
1193,2021-09-30,WhosImmortal,558,45249,2158.0,428.0,Call of Duty: Warzone
1194,2021-09-23,Wuxing Gaming,104,46288,250.0,102.0,Call of Duty: Warzone
1195,2021-09-01,NoAnnoyingCommentary,1559,43156,1420.0,77.0,Call of Duty: Warzone
1196,2021-09-09,GTX 1050 Ti,911,42620,1503.0,94.0,Call of Duty: Warzone
1197,2021-09-08,WhosImmortal,622,39939,1495.0,419.0,Call of Duty: Warzone
1198,2021-09-12,GTX 1050 Ti,622,39586,1528.0,106.0,Call of Duty: Warzone
1199,2021-09-02,Symfuhny,718,37956,1392.0,87.0,Call of Duty: Warzone
1200,2021-09-02,NoAnnoyingCommentary,1190,37174,1205.0,41.0,Call of Duty: Warzone
1201,2021-09-06,WhosImmortal,612,35930,1660.0,363.0,Call of Duty: Warzone
1202,2021-09-21,NoAnnoyingCommentary,1417,31824,1226.0,60.0,Call of Duty: Warzone
1203,2021-09-11,GTX 1050 Ti,622,29966,1357.0,97.0,Call of Duty: Warzone
1204,2021-09-16,Inkslasher,487,29285,1547.0,135.0,Call of Duty: Warzone
1205,2021-09-16,Call of Duty Fanatics,302,26200,383.0,77.0,Call of Duty: Warzone
1206,2021-09-01,CRIPER,743,25749,2543.0,136.0,Call of Duty: Warzone
1207,2021-09-14,NoAnnoyingCommentary,1478,25500,956.0,45.0,Call of Duty: Warzone
1208,2021-09-15,ETERCRY,420,21610,824.0,107.0,Call of Duty: Warzone
1209,2021-09-10,Mira Cómo Se Hace,283,21364,340.0,19.0,Call of Duty: Warzone
1210,2021-09-09,xGarbett,76,20084,123.0,26.0,Call of Duty: Warzone
1211,2021-09-12,NoAnnoyingCommentary,1244,18729,781.0,64.0,Call of Duty: Warzone
1212,2021-09-08,RG1290,407,18782,155.0,31.0,Call of Duty: Warzone
1213,2021-09-02,RoloTEC,456,18281,232.0,81.0,Call of Duty: Warzone
1214,2021-09-04,ReapredatoR,598,18443,213.0,85.0,Call of Duty: Warzone
1215,2021-09-04,No Commentary Gaming,1546,14703,367.0,20.0,Call of Duty: Warzone
1216,2021-09-21,GameHQ,262,14028,137.0,26.0,Call of Duty: Warzone
1217,2021-09-22,GameHQ,138,13072,122.0,49.0,Call of Duty: Warzone
1218,2021-09-25,Potato Benchmarks,889,12318,164.0,21.0,Call of Duty: Warzone
1219,2021-09-22,AWordFrom Mr.Jones,786,10948,163.0,39.0,Call of Duty: Warzone
1220,2021-09-30,Noteb,720,10763,110.0,35.0,Call of Duty: Warzone
1221,2021-09-16,CRSTNBENCH,1116,10465,112.0,22.0,Call of Duty: Warzone
1222,2021-09-29,ForceVO,1117,9925,274.0,95.0,Call of Duty: Warzone
1223,2021-10-18,Call of Duty,130,1797693,45836.0,3102.0,Call of Duty: Warzone
1224,2021-10-23,Captain Eggcellent,670,881543,26144.0,778.0,Call of Duty: Warzone
1225,2021-10-28,Dan Allen Gaming,2145,698408,10607.0,591.0,Call of Duty: Warzone
1226,2021-10-17,BurterSpeed,1553,427220,24978.0,1915.0,Call of Duty: Warzone
1227,2021-10-02,Soki,1336,362249,14330.0,225.0,Call of Duty: Warzone
1228,2021-10-29,WhosImmortal,612,342680,6260.0,355.0,Call of Duty: Warzone
1229,2021-10-14,NoAnnoyingCommentary,1538,325561,5100.0,92.0,Call of Duty: Warzone
1230,2021-10-18,Soki,960,297991,12478.0,358.0,Call of Duty: Warzone
1231,2021-10-25,Soki,604,286309,12850.0,266.0,Call of Duty: Warzone
1232,2021-10-08,WhosImmortal,1007,272463,5634.0,455.0,Call of Duty: Warzone
1233,2021-10-28,Inkslasher,694,218342,4846.0,561.0,Call of Duty: Warzone
1234,2021-10-16,Soki,1154,204220,8409.0,122.0,Call of Duty: Warzone
1235,2021-10-14,Soki,885,202930,12867.0,395.0,Call of Duty: Warzone
1236,2021-10-08,Soki,1000,185988,9204.0,234.0,Call of Duty: Warzone
1237,2021-10-31,Soki,728,176932,14937.0,265.0,Call of Duty: Warzone
1238,2021-10-18,GTX 1050 Ti,835,169304,3711.0,155.0,Call of Duty: Warzone
1239,2021-10-24,Soki,784,167967,12761.0,176.0,Call of Duty: Warzone
1240,2021-10-03,Soki,671,163103,13307.0,163.0,Call of Duty: Warzone
1241,2021-10-22,Soki,808,162984,8349.0,222.0,Call of Duty: Warzone
1242,2021-10-17,Soki,743,161441,13684.0,218.0,Call of Duty: Warzone
1243,2021-10-04,Soki,694,151533,8826.0,183.0,Call of Duty: Warzone
1244,2021-10-19,Westie,14679,147356,4346.0,105.0,Call of Duty: Warzone
1245,2021-10-07,WhosImmortal,681,143233,3644.0,463.0,Call of Duty: Warzone
1246,2021-10-20,Soki,606,141904,7803.0,155.0,Call of Duty: Warzone
1247,2021-10-02,WhosImmortal,692,139655,3100.0,304.0,Call of Duty: Warzone
1248,2021-10-22,Soki,766,134554,6919.0,168.0,Call of Duty: Warzone
1249,2021-10-30,Soki,1071,133405,6488.0,120.0,Call of Duty: Warzone
1250,2021-10-07,WhosImmortal,506,129290,3348.0,465.0,Call of Duty: Warzone
1251,2021-10-30,WhosImmortal,1088,128656,2883.0,459.0,Call of Duty: Warzone
1252,2021-10-31,Bronn,547,128343,11580.0,822.0,Call of Duty: Warzone
1253,2021-10-01,WhosImmortal,1045,112978,2855.0,406.0,Call of Duty: Warzone
1254,2021-10-19,ForceVO,1700,112322,3661.0,566.0,Call of Duty: Warzone
1255,2021-10-16,WhosImmortal,636,107491,2687.0,296.0,Call of Duty: Warzone
1256,2021-10-04,WhosImmortal,625,106155,2823.0,269.0,Call of Duty: Warzone
1257,2021-10-05,Inkslasher,491,105653,3662.0,367.0,Call of Duty: Warzone
1258,2021-10-22,WhosImmortal,1132,96454,2252.0,345.0,Call of Duty: Warzone
1259,2021-10-29,AlphaSniper97,481,96400,6113.0,408.0,Call of Duty: Warzone
1260,2021-10-13,WhosImmortal,518,91314,2504.0,356.0,Call of Duty: Warzone
1261,2021-10-18,Inkslasher,568,90701,3980.0,481.0,Call of Duty: Warzone
1262,2021-10-15,WhosImmortal,918,90639,2383.0,365.0,Call of Duty: Warzone
1263,2021-10-11,WhosImmortal,1107,81679,2148.0,279.0,Call of Duty: Warzone
1264,2021-10-10,Christo Gevedjov,833,81649,905.0,105.0,Call of Duty: Warzone
1265,2021-10-19,WhosImmortal,562,75230,1998.0,219.0,Call of Duty: Warzone
1266,2021-10-18,Westie,16544,73173,2412.0,22.0,Call of Duty: Warzone
1267,2021-10-19,AlphaSniper97,584,63040,4763.0,156.0,Call of Duty: Warzone
1268,2021-10-26,GameSpot,495,57305,1383.0,272.0,Call of Duty: Warzone
1269,2021-10-20,ForceVO,765,55811,2152.0,320.0,Call of Duty: Warzone
1270,2021-10-20,WhosImmortal,1019,51376,1571.0,205.0,Call of Duty: Warzone
1271,2021-10-21,Gabo Rumbos,314,48121,2084.0,123.0,Call of Duty: Warzone
1272,2021-10-20,Marshal No Commentary,1235,45968,1198.0,68.0,Call of Duty: Warzone
1273,2021-10-29,GameSpot,329,45127,655.0,155.0,Call of Duty: Warzone
1274,2021-10-25,WhosImmortal,550,44726,1937.0,391.0,Call of Duty: Warzone
1275,2021-10-19,Inkslasher,497,44749,2308.0,387.0,Call of Duty: Warzone
1276,2021-10-10,Master Gamer CTG,219,44808,344.0,153.0,Call of Duty: Warzone
1277,2021-10-13,Inkslasher,513,41788,2298.0,444.0,Call of Duty: Warzone
1278,2021-10-25,WHiTE DE4TH,1053,42146,1265.0,163.0,Call of Duty: Warzone
1279,2021-10-21,WhosImmortal,519,40201,2051.0,420.0,Call of Duty: Warzone
1280,2021-10-03,WhosImmortal,633,38505,1819.0,261.0,Call of Duty: Warzone
1281,2021-10-23,WhosImmortal,555,38413,1772.0,300.0,Call of Duty: Warzone
1282,2021-10-08,NoAnnoyingCommentary,1574,37168,1255.0,90.0,Call of Duty: Warzone
1283,2021-10-29,Dan Allen Gaming,326,37217,519.0,42.0,Call of Duty: Warzone
1284,2021-10-14,WhosImmortal,565,36372,1731.0,273.0,Call of Duty: Warzone
1285,2021-10-30,Lucky Chamu,943,36412,1155.0,178.0,Call of Duty: Warzone
1286,2021-10-07,Call of Duty Fanatics,630,34231,464.0,66.0,Call of Duty: Warzone
1287,2021-10-03,GTX 1050 Ti,1029,33363,1428.0,120.0,Call of Duty: Warzone
1288,2021-10-14,Inkslasher,485,32038,1796.0,181.0,Call of Duty: Warzone
1289,2021-10-12,Sinapsis,824,31560,1761.0,80.0,Call of Duty: Warzone
1290,2021-10-03,NoAnnoyingCommentary,1473,31816,1009.0,38.0,Call of Duty: Warzone
1291,2021-10-16,CRIPER,1173,29119,2036.0,82.0,Call of Duty: Warzone
1292,2021-10-24,AlphaSniper97,481,28352,3718.0,143.0,Call of Duty: Warzone
1293,2021-10-11,Rawr,130,27950,275.0,38.0,Call of Duty: Warzone
1294,2021-10-05,NoAnnoyingCommentary,1484,27858,971.0,61.0,Call of Duty: Warzone
1295,2021-10-13,WhosImmortal,521,27383,1444.0,491.0,Call of Duty: Warzone
1296,2021-10-06,GameHQ,201,27367,232.0,42.0,Call of Duty: Warzone
1297,2021-10-14,Shotzzy,765,26481,1021.0,83.0,Call of Duty: Warzone
1298,2021-10-14,MiSKY,954,26130,409.0,41.0,Call of Duty: Warzone
1299,2021-11-19,NoAnnoyingCommentary,1526,1673194,17950.0,136.0,Call of Duty: Warzone
1300,2021-11-18,NoAnnoyingCommentary,1306,436374,3927.0,65.0,Call of Duty: Warzone
1301,2021-11-30,PlayStation,67,431298,9910.0,657.0,Call of Duty: Warzone
1302,2021-11-09,NoAnnoyingCommentary,1617,347096,5750.0,122.0,Call of Duty: Warzone
1303,2021-11-16,Marshal No Commentary,1603,259665,4505.0,143.0,Call of Duty: Warzone
1304,2021-11-04,GameSpot,137,251704,3285.0,364.0,Call of Duty: Warzone
1305,2021-11-17,Soki,823,203292,10300.0,256.0,Call of Duty: Warzone
1306,2021-11-03,Soki,914,187299,15183.0,558.0,Call of Duty: Warzone
1307,2021-11-18,Soki,617,176650,10595.0,214.0,Call of Duty: Warzone
1308,2021-11-07,Soki,696,176010,14714.0,163.0,Call of Duty: Warzone
1309,2021-11-01,Soki,1012,154743,8723.0,148.0,Call of Duty: Warzone
1310,2021-11-13,Soki,701,144444,9184.0,195.0,Call of Duty: Warzone
1311,2021-11-23,Soki,1692,130135,10025.0,141.0,Call of Duty: Warzone
1312,2021-11-28,Soki,770,125281,10513.0,124.0,Call of Duty: Warzone
1313,2021-11-24,Soki,867,120182,7760.0,400.0,Call of Duty: Warzone
1314,2021-11-27,NoAnnoyingCommentary,1626,116720,2755.0,87.0,Call of Duty: Warzone
1315,2021-11-17,MoreSwagg,4593,102921,1521.0,107.0,Call of Duty: Warzone
1316,2021-11-15,Soki,1069,98320,6322.0,132.0,Call of Duty: Warzone
1317,2021-11-02,Art Nieve,481,95967,5848.0,618.0,Call of Duty: Warzone
1318,2021-11-18,Inkslasher,486,94667,3504.0,217.0,Call of Duty: Warzone
1319,2021-11-04,WhosImmortal,609,84842,2668.0,377.0,Call of Duty: Warzone
1320,2021-11-12,NoAnnoyingCommentary,1621,84524,3567.0,329.0,Call of Duty: Warzone
1321,2021-11-14,Soki,914,81431,5501.0,145.0,Call of Duty: Warzone
1322,2021-11-19,GameHQ,193,80992,574.0,131.0,Call of Duty: Warzone
1323,2021-11-25,Mingod,732,75992,2972.0,108.0,Call of Duty: Warzone
1324,2021-11-24,Inkslasher,514,75263,2501.0,225.0,Call of Duty: Warzone
1325,2021-11-27,Marshal No Commentary,1557,67047,1588.0,71.0,Call of Duty: Warzone
1326,2021-11-01,AlphaSniper97,495,61418,4719.0,259.0,Call of Duty: Warzone
1327,2021-11-20,NoAnnoyingCommentary,1341,61318,1474.0,50.0,Call of Duty: Warzone
1328,2021-11-04,TheGamingRevolution,137,47473,1528.0,214.0,Call of Duty: Warzone
1329,2021-11-01,WhosImmortal,581,46023,1853.0,238.0,Call of Duty: Warzone
1330,2021-11-22,NoAnnoyingCommentary,1021,44968,1330.0,49.0,Call of Duty: Warzone
1331,2021-11-27,Marshal No Commentary,1564,42741,1153.0,79.0,Call of Duty: Warzone
1332,2021-11-05,No Commentary Gaming,1598,39816,747.0,34.0,Call of Duty: Warzone
1333,2021-11-04,AlphaSniper97,500,36819,2717.0,134.0,Call of Duty: Warzone
1334,2021-11-02,Dan Allen Gaming,179,37511,1125.0,296.0,Call of Duty: Warzone
1335,2021-11-21,Marshal No Commentary,1578,34224,1121.0,85.0,Call of Duty: Warzone
1336,2021-11-25,NoAnnoyingCommentary,1310,33853,1114.0,40.0,Call of Duty: Warzone
1337,2021-11-02,GEEKrar,289,28228,414.0,70.0,Call of Duty: Warzone
1338,2021-11-10,SHAOLIN,112,26929,218.0,99.0,Call of Duty: Warzone
1339,2021-11-04,Tripulante,1253,25960,734.0,34.0,Call of Duty: Warzone
1340,2021-11-23,No Commentary Gaming,1541,21460,488.0,29.0,Call of Duty: Warzone
1341,2021-11-07,NoAnnoyingCommentary,1002,20655,824.0,45.0,Call of Duty: Warzone
1342,2021-11-10,RoloTEC,697,19608,406.0,76.0,Call of Duty: Warzone
1343,2021-11-23,No Commentary Gaming,1591,18926,344.0,19.0,Call of Duty: Warzone
1344,2021-11-29,KofarGames,408,18555,482.0,64.0,Call of Duty: Warzone
1345,2021-11-02,Dan Allen Gaming,216,18005,579.0,58.0,Call of Duty: Warzone
1346,2021-11-09,Ghostface,2391,16916,695.0,51.0,Call of Duty: Warzone
1347,2021-11-03,Shotzzy,768,14790,697.0,53.0,Call of Duty: Warzone
1348,2021-11-04,Call of Duty Fanatics,516,13877,229.0,51.0,Call of Duty: Warzone
1349,2021-11-10,RTX3050 Benchmark,678,13854,151.0,52.0,Call of Duty: Warzone
1350,2021-11-28,CRIPER,841,13512,1009.0,47.0,Call of Duty: Warzone
1351,2021-11-26,EasyTech,1176,12257,320.0,50.0,Call of Duty: Warzone
1352,2021-11-18,HR Plays,556,11928,126.0,36.0,Call of Duty: Warzone
1353,2021-11-29,EVO Tech,322,11758,121.0,35.0,Call of Duty: Warzone
1354,2021-11-13,Call of Duty Fanatics,327,10798,236.0,48.0,Call of Duty: Warzone
1355,2021-11-28,Tech Tyrial,954,10295,152.0,54.0,Call of Duty: Warzone
1356,2021-11-24,Rasporilac,1619,9664,85.0,14.0,Call of Duty: Warzone
1357,2021-11-14,No Commentary Gaming,1336,9291,285.0,9.0,Call of Duty: Warzone
1358,2021-11-24,No Commentary Gaming,1524,9241,250.0,17.0,Call of Duty: Warzone
1359,2021-11-10,CRSTNBENCH,205,8959,66.0,37.0,Call of Duty: Warzone
1360,2021-11-15,No Commentary Gaming,1532,8084,237.0,11.0,Call of Duty: Warzone
1361,2021-11-12,Call of Duty Fanatics,516,7776,238.0,57.0,Call of Duty: Warzone
1362,2021-11-05,Call of Duty Fanatics,309,7730,165.0,74.0,Call of Duty: Warzone
1363,2021-11-02,Soy -Yogui,686,8117,162.0,28.0,Call of Duty: Warzone
1364,2021-11-20,WS GAMES,415,7990,109.0,18.0,Call of Duty: Warzone
1365,2021-11-03,Gabo Rumbos,296,6654,263.0,38.0,Call of Duty: Warzone
1366,2021-11-06,MINHxDYNASTY,600,6460,432.0,91.0,Call of Duty: Warzone
1367,2021-11-25,𝗡𝗛' -Hotel Six- 🧼🥇,168,6372,128.0,11.0,Call of Duty: Warzone
1368,2021-11-08,The SniffierDiego,322,6882,127.0,46.0,Call of Duty: Warzone
1369,2021-11-02,Call of Duty Fanatics,179,5307,172.0,126.0,Call of Duty: Warzone
1370,2021-11-03,Call of Duty Fanatics,643,4887,142.0,35.0,Call of Duty: Warzone
1371,2021-11-05,LOGiT,536,4382,102.0,14.0,Call of Duty: Warzone
1372,2021-11-04,MrJKL,674,4248,128.0,60.0,Call of Duty: Warzone
1373,2021-11-08,MiSKY,719,3802,95.0,4.0,Call of Duty: Warzone
1374,2021-11-10,MiSKY,685,2878,74.0,22.0,Call of Duty: Warzone
1375,2021-11-02,Kdubz,31681,2823,108.0,0.0,Call of Duty: Warzone
1376,2021-11-25,Joe Joystick,668,2652,235.0,20.0,Call of Duty: Warzone
1377,2021-11-06,Inside Gamers,114,2344,86.0,10.0,Call of Duty: Warzone
