,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
3069,2017-06-30,leam7x rodriguez,189,36,1.0,2.0,Grand Theft Auto V
3070,2017-06-26,Tron5003,102,36,5.0,3.0,Grand Theft Auto V
3071,2017-06-07,LuisASantiagoM,45,36,1.0,0.0,Grand Theft Auto V
3072,2017-07-29,Hueva,702,6673479,193221.0,7056.0,Grand Theft Auto V
3073,2017-07-22,Anthony Friedley,1093,586986,3960.0,261.0,Grand Theft Auto V
3074,2017-07-29,Hobo Bros,630,389477,4904.0,433.0,Grand Theft Auto V
3075,2017-07-06,Criken2,1872,241191,6651.0,486.0,Grand Theft Auto V
3076,2017-07-20,Criken2,910,179486,5242.0,507.0,Grand Theft Auto V
3077,2017-07-22,Anthony Friedley,1353,169003,1347.0,71.0,Grand Theft Auto V
3078,2017-07-10,YoKito,1684,137101,2331.0,1304.0,Grand Theft Auto V
3079,2017-07-07,EnigMind,215,86308,1662.0,89.0,Grand Theft Auto V
3080,2017-07-09,IGN,134,79544,1618.0,98.0,Grand Theft Auto V
3081,2017-07-09,Alkonaft007,623,69992,1348.0,70.0,Grand Theft Auto V
3082,2017-07-11,Blitzvogel,400,67561,615.0,138.0,Grand Theft Auto V
3083,2017-07-24,CoPaMundiaL1909,1171,60570,773.0,44.0,Grand Theft Auto V
3084,2017-07-09,Raptor,7448,38460,1212.0,48.0,Grand Theft Auto V
3085,2017-07-22,Anthony Friedley,577,34763,338.0,12.0,Grand Theft Auto V
3086,2017-07-22,Anthony Friedley,459,27532,246.0,6.0,Grand Theft Auto V
3087,2017-07-07,The Sebs,474,26913,186.0,35.0,Grand Theft Auto V
3088,2017-07-07,Felipe Gálvez,1439,25722,308.0,11.0,Grand Theft Auto V
3089,2017-07-19,Tonynona and friends,1610,20777,275.0,44.0,Grand Theft Auto V
3090,2017-07-30,QuickTops Two,66,20862,532.0,68.0,Grand Theft Auto V
3091,2017-07-06,StinjaBeats,769,16316,187.0,8.0,Grand Theft Auto V
3092,2017-07-21,ohmyremi,1266,15084,356.0,46.0,Grand Theft Auto V
3093,2017-07-26,StinjaBeats,721,13518,144.0,8.0,Grand Theft Auto V
3094,2017-07-30,Vrikster Gaming,15914,11879,265.0,3.0,Grand Theft Auto V
3095,2017-07-27,TechnoZen Gaming,739,7804,88.0,3.0,Grand Theft Auto V
3096,2017-07-24,Ezio18rip,9250,7539,195.0,7.0,Grand Theft Auto V
3097,2017-07-22,TechnoZen Gaming,713,6785,104.0,3.0,Grand Theft Auto V
3098,2017-07-21,Official J Dixon,70,6451,16.0,4.0,Grand Theft Auto V
3099,2017-07-27,T.J. Norman,62,5595,5.0,2.0,Grand Theft Auto V
3100,2017-07-24,TechnoZen Gaming,1363,5282,82.0,1.0,Grand Theft Auto V
3101,2017-07-25,TechnoZen Gaming,841,4123,54.0,2.0,Grand Theft Auto V
3102,2017-08-01,KingJeremy77,1109,2559,20.0,0.0,Grand Theft Auto V
3103,2017-07-28,Honest Gaming,755,2198,110.0,28.0,Grand Theft Auto V
3104,2017-07-20,X GENFC,436,2145,20.0,4.0,Grand Theft Auto V
3105,2017-07-10,Honest Gaming,668,1844,106.0,19.0,Grand Theft Auto V
3106,2017-07-29,RENJI N.ABRAHAM,601,1336,11137.275274370562,1.0,Grand Theft Auto V
3107,2017-07-13,Official J Dixon,46,879,9.0,2.0,Grand Theft Auto V
3108,2017-07-06,라스미드,154,668,0.0,0.0,Grand Theft Auto V
3109,2017-07-09,Frekor Morales,1489,575,44.0,2.0,Grand Theft Auto V
3110,2017-07-30,Mongolongo Longo,1297,553,45.0,11.0,Grand Theft Auto V
3111,2017-07-20,XplosioN,884,473,22.0,6.0,Grand Theft Auto V
3112,2017-07-24,Shiko,16147,434,29.0,0.0,Grand Theft Auto V
3113,2017-07-10,N Code,347,395,8.0,2.0,Grand Theft Auto V
3114,2017-07-23,gomedia,107,393,18.0,1.0,Grand Theft Auto V
3115,2017-07-16,Esteban Mizaky,773,319,17.0,8.0,Grand Theft Auto V
3116,2017-07-31,Mongolongo Longo,1155,207,34.0,4.0,Grand Theft Auto V
3117,2017-07-31,Real8o9killer {Clash Royal}GtA5{Call of duty} Y más,812,203,6.0,3.0,Grand Theft Auto V
3118,2017-07-26,Djdfjfjfjfj Fjfbfjfjf2,370,186,51.0,38.0,Grand Theft Auto V
3119,2017-07-21,A Jugar con Lucho,712,167,5.0,2.0,Grand Theft Auto V
3120,2017-07-15,cegonza 115,41,152,12.0,2.0,Grand Theft Auto V
3121,2017-07-30,PerceusSOZ,25,130,0.0,0.0,Grand Theft Auto V
3122,2017-07-09,XQ tan GAMER,2068,121,2.0,0.0,Grand Theft Auto V
3123,2017-07-02,Evolucija,228,116,8.0,2.0,Grand Theft Auto V
3124,2017-07-29,Motivación Gym,643,124,2.0,3.0,Grand Theft Auto V
3125,2017-07-26,MatiasTheflash,493,100,5.0,2.0,Grand Theft Auto V
3126,2017-07-31,SoyJoan Tv,476,95,7.0,26.0,Grand Theft Auto V
3127,2017-07-21,Normaxx World,2214,94,15.0,1.0,Grand Theft Auto V
3128,2017-07-10,thejeffnite,611,80,8.0,1.0,Grand Theft Auto V
3129,2017-07-21,By Readi 4.000,261,80,12.0,2.0,Grand Theft Auto V
3130,2017-07-18,Rx Zeus XIII,6159,80,8.0,4.0,Grand Theft Auto V
3131,2017-07-07,The Sebs,361,79,3.0,2.0,Grand Theft Auto V
3132,2017-07-06,David Perálvarez Campos,464,72,7.0,0.0,Grand Theft Auto V
3133,2017-07-26,JuanC_15,900,71,6.0,3.0,Grand Theft Auto V
3134,2017-07-26,Aaron Pinar,58,70,1.0,1.0,Grand Theft Auto V
3135,2017-07-16,Jafet Becerril Cadena,3337,70,9.0,0.0,Grand Theft Auto V
3136,2017-07-27,marc04,779,69,23.0,0.0,Grand Theft Auto V
3137,2017-07-04,susuki sibomaster,240,65,4.0,2.0,Grand Theft Auto V
3138,2017-07-06,The Real Brendon,387,62,2.0,0.0,Grand Theft Auto V
3139,2017-07-17,joselu_el_pro,2549,57,8.0,4.0,Grand Theft Auto V
3140,2017-07-03,Rx Zeus XIII,5600,54,8.0,0.0,Grand Theft Auto V
3141,2017-07-16,M j,299,53,22.0,9.0,Grand Theft Auto V
3142,2017-07-04,Jerefoca ON,571,52,11.0,2.0,Grand Theft Auto V
3143,2017-07-30,Badger Glue,296,51,2.0,0.0,Grand Theft Auto V
3144,2017-08-01,Normaxx World,4296,51,9.0,2.0,Grand Theft Auto V
3145,2017-07-10,ALEXO VIDEOS,2583,50,2.0,4.0,Grand Theft Auto V
3146,2017-07-17,RAMV Games,900,47,2.0,0.0,Grand Theft Auto V
3147,2017-07-01,Piojo,222,46,6.0,1.0,Grand Theft Auto V
3148,2017-07-16,Rubenchus 18,598,46,3.0,0.0,Grand Theft Auto V
3149,2017-07-26,Jose Miguel Lopez Ballesteros,1771,45,5.0,0.0,Grand Theft Auto V
3150,2017-08-05,El Fedelobo,856,1880202,77688.0,1778.0,Grand Theft Auto V
3151,2017-08-19,Pro Gaming Studio,611,1588587,9457.0,165.0,Grand Theft Auto V
3152,2017-08-19,Hueva,578,992050,40414.0,1642.0,Grand Theft Auto V
3153,2017-08-13,MeriStation,720,386536,3636.0,234.0,Grand Theft Auto V
3154,2017-08-06,Criken2,1069,289965,9200.0,736.0,Grand Theft Auto V
3155,2017-08-15,PC TECH,367,276063,1418.0,231.0,Grand Theft Auto V
3156,2017-08-06,Tyr 93,70,196572,3701.0,342.0,Grand Theft Auto V
3157,2017-08-10,ProbingPod,1362,190964,2084.0,241.0,Grand Theft Auto V
3158,2017-08-09,RAPBEER,1662,131719,1155.0,76.0,Grand Theft Auto V
3159,2017-08-27,Sailing Nose,844,98036,816.0,147.0,Grand Theft Auto V
3160,2017-08-07,Tonynona and friends,1044,84765,1340.0,128.0,Grand Theft Auto V
3161,2017-08-13,ColdChris,1119,79261,1717.0,157.0,Grand Theft Auto V
3162,2017-08-15,alexguirre,367,76841,84.0,27.0,Grand Theft Auto V
3163,2017-08-25,RAPBEER,2085,51025,708.0,65.0,Grand Theft Auto V
3164,2017-08-13,Benchmark Intel 520,695,39017,370.0,90.0,Grand Theft Auto V
3165,2017-08-17,TechEpiphany,297,37462,214.0,51.0,Grand Theft Auto V
3166,2017-08-07,Razer Game,564,35698,233.0,6.0,Grand Theft Auto V
3167,2017-08-08,HyperCharge,1464,16334,600.0,104.0,Grand Theft Auto V
3168,2017-08-18,MeriStation,184,15784,175.0,8.0,Grand Theft Auto V
3169,2017-08-17,StinjaBeats,673,15106,238.0,25.0,Grand Theft Auto V
3170,2017-08-08,Busy Show,346,12426,249.0,72.0,Grand Theft Auto V
3171,2017-08-17,The Toddlers TV - Kids Songs And Nursery Rhymes,100,10309,26.0,332.6558667871434,Grand Theft Auto V
3172,2017-08-24,CPU TEST,995,10338,115.0,55.0,Grand Theft Auto V
3173,2017-08-07,TechnoZen Gaming,925,5903,80.0,1.0,Grand Theft Auto V
3174,2017-08-11,NGC 8931,341,5457,26.0,1.0,Grand Theft Auto V
3175,2017-08-06,WhitePurpleDog,824,5360,112.0,29.0,Grand Theft Auto V
3176,2017-08-17,MeriStation,76,4795,25.0,0.0,Grand Theft Auto V
3177,2017-08-23,GTA Action,675,3763,73.0,6.0,Grand Theft Auto V
3178,2017-08-29,ProtexDesign,67,3600,81.0,10.0,Grand Theft Auto V
3179,2017-08-21,BeastModeBulls,756,3001,34.0,25.0,Grand Theft Auto V
3180,2017-08-13,Benchmark Intel 520,611,2823,34.0,8.0,Grand Theft Auto V
3181,2017-08-13,MeriStation,566,2722,26.0,5.0,Grand Theft Auto V
3182,2017-08-02,FFragie,45,2451,86.0,12.0,Grand Theft Auto V
3183,2017-08-06,LuPower,5069,2381,192.0,7.0,Grand Theft Auto V
3184,2017-08-12,MCGAMER12,402,2260,38.0,18.0,Grand Theft Auto V
3185,2017-08-23,GTA Action,1218,1918,33.0,1.0,Grand Theft Auto V
3186,2017-08-18,Benchmarks,132,1508,13.0,12.0,Grand Theft Auto V
3187,2017-08-05,Silent4Gaming,74,1498,11.0,0.0,Grand Theft Auto V
3188,2017-08-23,GTA Action,1170,1486,36.0,0.0,Grand Theft Auto V
3189,2017-08-12,MeriStation,38,1293,12.0,1.0,Grand Theft Auto V
3190,2017-08-30,MCGAMER12,441,1240,26.0,24.0,Grand Theft Auto V
3191,2017-08-23,GTA Action,384,1241,13.0,1.0,Grand Theft Auto V
3192,2017-08-23,Future Films,158,1143,22.0,2.0,Grand Theft Auto V
3193,2017-08-30,Alierso Kilgore,15,1108,8.0,15.0,Grand Theft Auto V
3194,2017-08-25,Jagerios,319,1094,9.0,0.0,Grand Theft Auto V
3195,2017-08-18,Playstation 2 Gamer 4Life,4412,1030,21.0,7.0,Grand Theft Auto V
3196,2017-08-14,Felipe Gálvez,1061,1002,8.0,0.0,Grand Theft Auto V
3197,2017-08-18,Felipe Gálvez,1638,989,10.0,0.0,Grand Theft Auto V
3198,2017-08-23,GTA Action,1423,972,10.0,0.0,Grand Theft Auto V
3199,2017-08-23,GTA Action,1188,918,14.0,0.0,Grand Theft Auto V
3200,2017-08-04,MeriStation,85,896,0.0,0.0,Grand Theft Auto V
3201,2017-08-05,LovelyCheesePizza,1211,806,29.0,2.0,Grand Theft Auto V
3202,2017-08-23,GTA Action,469,791,11.0,1.0,Grand Theft Auto V
3203,2017-08-23,GTA Action,889,627,16.0,0.0,Grand Theft Auto V
3204,2017-08-23,GTA Action,1076,611,11.0,1.0,Grand Theft Auto V
3205,2017-08-11,Easelm,23226,592,63.0,0.0,Grand Theft Auto V
3206,2017-08-14,Felipe Gálvez,1948,558,12.0,0.0,Grand Theft Auto V
3207,2017-08-11,ImNorman,7123,483,40.0,4.0,Grand Theft Auto V
3208,2017-08-12,CRTVids,275,464,11.0,4.0,Grand Theft Auto V
3209,2017-08-23,GTA Action,506,456,11.0,1.0,Grand Theft Auto V
3210,2017-08-23,GTA Action,105,414,4.0,2.0,Grand Theft Auto V
3211,2017-08-23,Behind the scenes JB.PRODUCTION,1241,398,6.0,1.0,Grand Theft Auto V
3212,2017-08-23,GTA Action,315,398,7.0,0.0,Grand Theft Auto V
3213,2017-08-13,BomberKiller,4102,365,18.0,0.0,Grand Theft Auto V
3214,2017-08-27,Space,210,362,8.0,9.0,Grand Theft Auto V
3215,2017-08-11,MeriStation,78,359,10.0,1.0,Grand Theft Auto V
3216,2017-08-21,82 Savage,46,348,8.0,8.0,Grand Theft Auto V
3217,2017-08-12,MeriStation,59,339,5.0,1.0,Grand Theft Auto V
3218,2017-08-23,GTA Action,1059,324,7.0,0.0,Grand Theft Auto V
3219,2017-08-12,Hulk,1182,298,17.0,4.0,Grand Theft Auto V
3220,2017-08-21,Mikkel Nielsen,20,298,4.0,0.0,Grand Theft Auto V
3221,2017-08-31,Eleven Sites,3444,293,2.0,0.0,Grand Theft Auto V
3222,2017-08-31,Miguel san man,1020,296,0.0,1.0,Grand Theft Auto V
3223,2017-08-23,GTA Action,333,304,3.0,0.0,Grand Theft Auto V
3224,2017-08-28,Playstation 2 Gamer 4Life,1095,287,9.0,0.0,Grand Theft Auto V
3225,2017-08-07,Jack Newell,25,285,6.0,7.0,Grand Theft Auto V
3226,2017-08-05,Synkate Gaming,4082,271,10.0,0.0,Grand Theft Auto V
3227,2017-08-23,GTA Action,322,272,7.0,0.0,Grand Theft Auto V
3228,2017-09-09,Playmore Media - بلايمور ميديا,941,7041023,229461.0,3795.0,Grand Theft Auto V
3229,2017-09-22,Oh Shiitake Mushrooms,697,6589589,45445.0,47634.0,Grand Theft Auto V
3230,2017-09-30,Hueva,437,1982557,44782.0,2309.0,Grand Theft Auto V
3231,2017-09-07,Moo,895,1057522,25288.0,712.0,Grand Theft Auto V
3232,2017-09-27,Human Rights Network,213,299881,1290.0,11.0,Grand Theft Auto V
3233,2017-09-03,Alkonaft007,1063,252735,3731.0,147.0,Grand Theft Auto V
3234,2017-09-27,Spawn Wave,900,196907,2809.0,741.0,Grand Theft Auto V
3235,2017-09-16,Hitler Rants Parodies,397,192944,4770.0,281.0,Grand Theft Auto V
3236,2017-09-19,Epic monnica.Games!,385,117548,640.0,181.0,Grand Theft Auto V
3237,2017-09-27,Swift_Bramudyanta Bintang Pradivsa,611,86584,912.0,237.0,Grand Theft Auto V
3238,2017-09-21,Guri SIngh ,237,75539,641.0,391.0,Grand Theft Auto V
3239,2017-09-15,GameGangsta,126,55458,206.0,42.0,Grand Theft Auto V
3240,2017-09-08,RABEN CLAN,612,46606,2239.0,30.0,Grand Theft Auto V
3241,2017-09-10,PalletTownGraduate,577,46288,748.0,24.0,Grand Theft Auto V
3242,2017-09-12,FutureX,1094,17692,11137.275274370562,26.0,Grand Theft Auto V
3243,2017-09-06,xXSilentAgent47Xx,2503,16542,269.0,17.0,Grand Theft Auto V
3244,2017-09-27,Official J Dixon,18,16529,65.0,5.0,Grand Theft Auto V
3245,2017-09-24,RABEN CLAN,920,12342,2144.0,12.0,Grand Theft Auto V
3246,2017-09-10,Guri SIngh ,184,10556,71.0,19.0,Grand Theft Auto V
3247,2017-09-20,SpaceMetalFerrari248,186,8927,99.0,17.0,Grand Theft Auto V
3248,2017-09-18,Benchmarks,134,7382,73.0,3.0,Grand Theft Auto V
3249,2017-09-05,Thuglife 1974,451,7106,61.0,10.0,Grand Theft Auto V
3250,2017-09-30,Official J Dixon,28,5673,44.0,1.0,Grand Theft Auto V
3251,2017-09-29,TechnoZen Gaming,815,5324,68.0,2.0,Grand Theft Auto V
3252,2017-09-29,Notex,2022,4926,44.0,42.0,Grand Theft Auto V
3253,2017-09-30,Dion Ramirez,39,4814,53.0,15.0,Grand Theft Auto V
3254,2017-09-15,Naizurus,815,4776,48.0,0.0,Grand Theft Auto V
3255,2017-09-09,Yami Ruiz,271,4655,55.0,21.0,Grand Theft Auto V
3256,2017-09-30,Wolfpack Pro Gaming,12654,4392,247.0,17.0,Grand Theft Auto V
3257,2017-09-23,walterarce7,442,3810,46.0,39.0,Grand Theft Auto V
3258,2017-09-04,Honest Gaming,668,2344,128.0,9.0,Grand Theft Auto V
3259,2017-09-09,MCGAMER12,234,2158,43.0,65.0,Grand Theft Auto V
3260,2017-09-19,MJRGamingTTV,340,1903,9.0,5.0,Grand Theft Auto V
3261,2017-09-05,Enupal Games,556,1606,19.0,4.0,Grand Theft Auto V
3262,2017-09-09,Mike Rivest,2323,776,21.0,2.0,Grand Theft Auto V
3263,2017-09-09,Speedy Ginger,360,725,7.0,0.0,Grand Theft Auto V
3264,2017-09-06,Abel Coplin,1283,717,90.0,33.0,Grand Theft Auto V
3265,2017-09-11,Asef Games,1381,706,11.0,0.0,Grand Theft Auto V
3266,2017-09-11,Playstation 2 Gamer 4Life,1230,574,16.0,1.0,Grand Theft Auto V
3267,2017-09-09,Playstation 2 Gamer 4Life,642,557,10.0,3.0,Grand Theft Auto V
3268,2017-09-10,Playstation 2 Gamer 4Life,2189,530,15.0,1.0,Grand Theft Auto V
3269,2017-09-05,TMP PAOLO,362,361,27.0,18.0,Grand Theft Auto V
3270,2017-09-17,Yatovi Studio,720,258,2.0,0.0,Grand Theft Auto V
3271,2017-09-25,Emanuel Giudici,145,249,32.0,11.0,Grand Theft Auto V
3272,2017-09-09,Oca Games,882,241,2.0,0.0,Grand Theft Auto V
3273,2017-09-20,Asef Games,421,208,3.0,0.0,Grand Theft Auto V
3274,2017-09-08,Playstation 2 Gamer 4Life,1245,203,5.0,0.0,Grand Theft Auto V
3275,2017-09-29,ElNicaVenox,946,202,26.0,8.0,Grand Theft Auto V
3276,2017-09-07,Playstation 2 Gamer 4Life,629,200,11.0,1.0,Grand Theft Auto V
3277,2017-09-17,Yatovi Studio,537,192,2.0,0.0,Grand Theft Auto V
3278,2017-09-13,Asef Games,531,191,3.0,1.0,Grand Theft Auto V
3279,2017-09-23,GAME OVER,201,159,2.0,0.0,Grand Theft Auto V
3280,2017-09-02,Playstation 2 Gamer 4Life,1188,154,5.0,3.0,Grand Theft Auto V
3281,2017-09-01,Playstation 2 Gamer 4Life,1105,153,4.0,2.0,Grand Theft Auto V
3282,2017-09-19,Asef Games,1063,144,3.0,0.0,Grand Theft Auto V
3283,2017-09-02,Detun3d,7240,104,18.0,0.0,Grand Theft Auto V
3284,2017-09-21,Alejandro Redó,641,103,23.0,4.0,Grand Theft Auto V
3285,2017-09-16,Mallak Be Like,488,99,7.0,0.0,Grand Theft Auto V
3286,2017-09-05,HaareinseinerNase,108,96,1.0,2.0,Grand Theft Auto V
3287,2017-09-19,RICO SUAVE GARCIA ARIAS,1746,96,2.0,0.0,Grand Theft Auto V
3288,2017-09-09,Naizurus,373,99,3.0,0.0,Grand Theft Auto V
3289,2017-10-01,SYMPHONIX,1400,82,15.0,10.0,Grand Theft Auto V
3290,2017-09-06,ShaDowLight,622,79,10.0,0.0,Grand Theft Auto V
3291,2017-09-15,el crack 190,223,78,10.0,2.0,Grand Theft Auto V
3292,2017-09-18,Yomusgo,578,72,9.0,4.0,Grand Theft Auto V
3293,2017-09-01,Ruko,680,70,7.0,3.0,Grand Theft Auto V
3294,2017-09-18,Captain Ashran,1733,62,4.0,0.0,Grand Theft Auto V
3295,2017-09-20,WORLD OF GAMES,459,59,14.0,8.0,Grand Theft Auto V
3296,2017-09-10,SYMPHONIX,1353,58,8.0,5.0,Grand Theft Auto V
3297,2017-09-24,Play Daniel,346,58,2.0,0.0,Grand Theft Auto V
3298,2017-09-28,Albertt,29,54,4.0,5.0,Grand Theft Auto V
3299,2017-09-28,FroKim,629,53,5.0,3.0,Grand Theft Auto V
3300,2017-09-22,mytqo,572,53,4.0,1.0,Grand Theft Auto V
3301,2017-09-29,Mongolongo Longo,707,49,9.0,0.0,Grand Theft Auto V
3302,2017-09-25,La squad im,545,50,9.0,1.0,Grand Theft Auto V
3303,2017-10-28,Pro Gaming Studio,684,2861072,13852.0,176.0,Grand Theft Auto V
3304,2017-10-20,Moo,950,831632,17964.0,347.0,Grand Theft Auto V
3305,2017-10-15,PizzaSlice,627,759208,3692.0,169.0,Grand Theft Auto V
3306,2017-10-10,Pro Gaming Studio,699,401283,2902.0,54.0,Grand Theft Auto V
3307,2017-10-08,CoPaMundiaL1909,302,345716,4039.0,164.0,Grand Theft Auto V
3308,2017-10-01,Fizzy,462,214749,1817.0,707.0,Grand Theft Auto V
3309,2017-10-24,Pro Gaming Studio,629,204692,1392.0,55.0,Grand Theft Auto V
3310,2017-10-31,Benchmarks,131,151132,885.0,369.0,Grand Theft Auto V
3311,2017-10-07,SinnedDF,22,88350,335.0,17.0,Grand Theft Auto V
3312,2017-10-15,StinjaBeats,621,65018,649.0,41.0,Grand Theft Auto V
3313,2017-10-28,juanjoAIAF,1673,65076,931.0,71.0,Grand Theft Auto V
3314,2017-10-28,SamuraiSeven Gamer,629,60700,687.0,200.0,Grand Theft Auto V
3315,2017-10-02,GameStep,753,60864,1012.0,381.0,Grand Theft Auto V
3316,2017-10-09,StinjaBeats,692,48422,492.0,45.0,Grand Theft Auto V
3317,2017-10-07,StinjaBeats,833,44378,465.0,35.0,Grand Theft Auto V
3318,2017-10-23,TheManes7,951,39651,394.0,83.0,Grand Theft Auto V
3319,2017-10-13,Casual Benchmark,566,34544,255.0,89.0,Grand Theft Auto V
3320,2017-11-01,SrSerpiente,7188,25281,1634.0,43.0,Grand Theft Auto V
3321,2017-10-03,Sepni Phänie,47,22951,65.0,15.0,Grand Theft Auto V
3322,2017-10-28,Young 94,341,17463,152.0,0.0,Grand Theft Auto V
3323,2017-10-09,ColdChris,1029,14450,594.0,142.0,Grand Theft Auto V
3324,2017-10-27,INSANEBRIT GAMING,83,12574,232.0,64.0,Grand Theft Auto V
3325,2017-10-26,GTA World Modifications,70,11532,38.0,0.0,Grand Theft Auto V
3326,2017-10-11,Official J Dixon,31,6621,27.0,5.0,Grand Theft Auto V
3327,2017-10-05,perro loco,270,5209,110.0,16.0,Grand Theft Auto V
3328,2017-10-11,walterarce7,324,3513,42.0,25.0,Grand Theft Auto V
3329,2017-10-08,DaJazzMan9114,7,2896,83.0,7.0,Grand Theft Auto V
3330,2017-10-25,GTA World Modifications,100,2649,10.0,2.0,Grand Theft Auto V
3331,2017-10-31,PERICOL,14890,2401,157.0,4.0,Grand Theft Auto V
3332,2017-10-22,GTA World Modifications,77,1300,12.0,2.0,Grand Theft Auto V
3333,2017-10-20,ALEX SUBARU,10313,1150,84.0,0.0,Grand Theft Auto V
3334,2017-10-01,Rolo SuHg,1015,517,37.0,332.6558667871434,Grand Theft Auto V
3335,2017-10-16,BEEN1NTENSE,1540,380,8.0,1.0,Grand Theft Auto V
3336,2017-10-30,GTA World Modifications,71,354,3.0,0.0,Grand Theft Auto V
3337,2017-10-15,Pimmpin Like a G,125,324,6.0,1.0,Grand Theft Auto V
3338,2017-10-08,T-MAN,802,295,3.0,2.0,Grand Theft Auto V
3339,2017-10-08,GTA World Modifications,80,304,8.0,0.0,Grand Theft Auto V
3340,2017-10-27,Naizurus,29,191,2.0,0.0,Grand Theft Auto V
3341,2017-10-31,ReaperpwnX,1023,182,6.0,9.0,Grand Theft Auto V
3342,2017-10-29,Borre RL,558,175,9.0,0.0,Grand Theft Auto V
3343,2017-10-26,David Perálvarez Campos,545,159,12.0,9.0,Grand Theft Auto V
3344,2017-10-27,ElKucho,453,157,25.0,24.0,Grand Theft Auto V
3345,2017-10-19,Captain Ashran,1560,137,5.0,0.0,Grand Theft Auto V
3346,2017-10-20,Captain Ashran,1711,134,5.0,1.0,Grand Theft Auto V
3347,2017-10-31,Asef Games,691,133,2.0,0.0,Grand Theft Auto V
3348,2017-10-06,Rufux Rex The Master,2097,127,8.0,1.0,Grand Theft Auto V
3349,2017-10-27,Naizurus,57,116,3.0,0.0,Grand Theft Auto V
3350,2017-10-27,GTA World Modifications,80,99,5.0,0.0,Grand Theft Auto V
3351,2017-10-20,Mauricio A. Pereyra,317,92,2.0,1.0,Grand Theft Auto V
3352,2017-10-24,JunafaniFIN,1708,83,3.0,0.0,Grand Theft Auto V
3353,2017-10-09,Zona Tutos,1220,85,4.0,0.0,Grand Theft Auto V
3354,2017-10-28,Sandro Elbers,28,63,3.0,0.0,Grand Theft Auto V
3355,2017-10-28,Sandro Elbers,32,53,2.0,0.0,Grand Theft Auto V
3356,2017-10-15,Vector One,423,53,4.0,0.0,Grand Theft Auto V
3357,2017-10-11,Dosamigos Dosbros,774,52,11.0,0.0,Grand Theft Auto V
3358,2017-10-27,TopLineCrysis,270,51,7.0,3.0,Grand Theft Auto V
3359,2017-10-03,Mongolongo Longo,684,49,7.0,0.0,Grand Theft Auto V
3360,2017-10-07,pleygemp stl,301,47,2.0,0.0,Grand Theft Auto V
3361,2017-10-29,Yatovi Studio,1078,46,2.0,0.0,Grand Theft Auto V
3362,2017-10-13,Little Andy,12,44,5.0,0.0,Grand Theft Auto V
3363,2017-10-23,TEAM REVELS,740,41,5.0,0.0,Grand Theft Auto V
3364,2017-10-08,GFranco13,897,41,3.0,0.0,Grand Theft Auto V
3365,2017-10-17,The Nelson,860,39,13.0,2.0,Grand Theft Auto V
3366,2017-10-28,daniel espada,1085,36,6.0,1.0,Grand Theft Auto V
3367,2017-10-04,LagMan,668,35,1.0,0.0,Grand Theft Auto V
3368,2017-10-14,Hugo Gamer,708,35,3.0,0.0,Grand Theft Auto V
3369,2017-10-21,Cochacos 619,731,34,4.0,0.0,Grand Theft Auto V
3370,2017-10-03,FuriiianTv,124,33,2.0,0.0,Grand Theft Auto V
3371,2017-10-10,Randy Aucancela,243,33,4.0,1.0,Grand Theft Auto V
3372,2017-10-28,Sandro Elbers,36,31,3.0,0.0,Grand Theft Auto V
3373,2017-10-18,Invictus 221,463,30,11.0,13.0,Grand Theft Auto V
3374,2017-10-06,IT SANTI YT,492,29,3.0,0.0,Grand Theft Auto V
3375,2017-10-30,Angelo12 Tarazona,900,29,3.0,0.0,Grand Theft Auto V
3376,2017-11-13,Pro Gaming Studio,625,3236996,17258.0,329.0,Grand Theft Auto V
3377,2017-11-04,Pro Gaming Studio,929,2835470,22213.0,332.0,Grand Theft Auto V
3378,2017-11-01,Moo,971,750334,21880.0,495.0,Grand Theft Auto V
3379,2017-11-29,VIDΣGΛMMΛ,268,380949,5966.0,1906.0,Grand Theft Auto V
3380,2017-11-24,キャベツ,1060,346167,3512.0,129.0,Grand Theft Auto V
3381,2017-11-18,Karan Benchmarks,840,276644,3623.0,770.0,Grand Theft Auto V
3382,2017-11-17,Bonds Box,1835,265569,2692.0,219.0,Grand Theft Auto V
3383,2017-11-27,Pro Gaming Studio,704,175801,971.0,34.0,Grand Theft Auto V
3384,2017-11-18,z609,150,129393,2487.0,113.0,Grand Theft Auto V
3385,2017-11-16,Anthony Friedley,1606,88656,980.0,43.0,Grand Theft Auto V
3386,2017-11-01,Software and Program :D,213,71614,343.0,37.0,Grand Theft Auto V
3387,2017-11-17,GuuhDibujos,188,60465,624.0,19.0,Grand Theft Auto V
3388,2017-11-19,hector zetab_YT,666,40675,540.0,14.0,Grand Theft Auto V
3389,2017-11-07,Elitelupus,927,36941,688.0,118.0,Grand Theft Auto V
3390,2017-11-03,GAME PRIX,3497,35126,11137.275274370562,332.6558667871434,Grand Theft Auto V
3391,2017-11-09,Saul Gab,232,34683,239.0,557.0,Grand Theft Auto V
3392,2017-11-29,West Highland Productions,103,31002,880.0,202.0,Grand Theft Auto V
3393,2017-11-16,GuuhDrawings,188,19830,233.0,9.0,Grand Theft Auto V
3394,2017-11-20,I Love Bass Music,150,19747,508.0,24.0,Grand Theft Auto V
3395,2017-11-28,RABEN CLAN,1045,17836,1127.0,19.0,Grand Theft Auto V
3396,2017-11-18,Brue Computing,362,14071,96.0,46.0,Grand Theft Auto V
