,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
1946,2019-11-24,MG Surprise Toys,1046.0,11864762,87839.0,16.0,Fortnite
1947,2019-11-27,AboFlah,718.0,11645311,406123.0,7717.0,Fortnite
1948,2019-11-20,Gabe's World,1179.0,11251295,106403.0,3862.0,Fortnite
1949,2019-11-02,xDogged,176.0,9664257,161993.0,8076.0,Fortnite
1950,2019-11-14,MoreAliA,602.0,8743031,370571.0,4404.0,Fortnite
1951,2019-11-02,Top5Gaming,685.0,8208571,125074.0,8984.0,Fortnite
1952,2019-11-03,Troom Troom Es,698.0,7811408,83468.0,1014.0,Fortnite
1953,2019-11-15,Fortnite,28.0,7229700,169698.0,11796.0,Fortnite
1954,2019-11-25,BanderitaX,973.0,6691856,369562.0,8901.0,Fortnite
1955,2019-11-28,SSundee,875.0,6686652,355063.0,3528.0,Fortnite
1956,2019-11-21,SSundee,1001.0,6484813,326034.0,6158.0,Fortnite
1957,2019-11-11,Fresh,1671.0,6467647,57183.0,2239.0,Fortnite
1958,2019-11-23,Trend Spot,604.0,6458598,285302.0,14279.0,Fortnite
1959,2019-11-27,RobleisIUTU,1089.0,6364698,162330.0,2643.0,Fortnite
1960,2019-11-03,Pokimane,738.0,5833497,106951.0,5365.0,Fortnite
1961,2019-11-01,ThiagoIUTU,1154.0,5830164,155678.0,3955.0,Fortnite
1962,2019-11-07,Mikecrack,563.0,5640122,164727.0,8358.0,Fortnite
1963,2019-11-11,BanderitaX,1013.0,5489431,406525.0,15024.0,Fortnite
1964,2019-11-29,Whistle,305.0,5017310,42376.0,2534.0,Fortnite
1965,2019-11-09,TheGrefg,775.0,5011578,210697.0,5684.0,Fortnite
1966,2019-11-09,Willyrex,823.0,4936416,121520.0,2875.0,Fortnite
1967,2019-11-02,Trimix,811.0,4715998,77317.0,2234.0,Fortnite
1968,2019-11-12,Trend Spot,595.0,4594352,188759.0,7665.365165876778,Fortnite
1969,2019-11-24,Top5Gaming,648.0,4482589,79478.0,3247.0,Fortnite
1970,2019-11-15,YoSoyPlex,678.0,4424768,265064.0,5870.0,Fortnite
1971,2019-11-15,BySixx,831.0,4266737,424304.0,7665.365165876778,Fortnite
1972,2019-11-07,SSundee,891.0,4066445,284141.0,17863.0,Fortnite
1973,2019-11-28,Luke TheNotable,1345.0,4034474,73988.0,6387.0,Fortnite
1974,2019-11-08,ThiagoIUTU,960.0,3943810,98378.0,3001.0,Fortnite
1975,2019-11-05,TheGrefg,886.0,3879569,189888.0,5174.0,Fortnite
1976,2019-11-09,Mr. Phillip,944.0,3832652,219767.0,5925.0,Fortnite
1977,2019-11-24,Karma Boyz,1480.0,3641056,81140.0,4576.0,Fortnite
1978,2019-11-24,Willyrex,1202.0,3151592,73619.0,817.0,Fortnite
1979,2019-11-30,Willyrex,1215.0,3141573,75738.0,997.0,Fortnite
1980,2019-11-07,JorgeIsaac115,1218.0,3002002,66856.0,2434.0,Fortnite
1981,2019-11-06,DesertStormHD,537.0,2999433,53027.0,13895.0,Fortnite
1982,2019-11-07,Troom Troom Es,788.0,2862964,33566.0,1262.0,Fortnite
1983,2019-11-20,Top5Gaming,606.0,2846528,40377.0,828.0,Fortnite
1984,2019-11-24,Tfue,1158.0,2821676,74687.0,2182.0,Fortnite
1985,2019-11-02,Trend Spot,481.0,2669067,130500.0,7665.365165876778,Fortnite
1986,2019-11-26,K-City Gaming,1008.0,2638217,20763.0,1272.0,Fortnite
1987,2019-11-19,Darkar Company Studios,650.0,2442258,117905.0,2679.0,Fortnite
1988,2019-11-05,Fortnite,34.0,2400916,71735.0,4276.0,Fortnite
1989,2019-11-14,RobleisIUTU,1318.0,2410258,108492.0,3516.0,Fortnite
1990,2019-11-08,Ray Bacon,713.0,2237609,58229.0,1931.0,Fortnite
1991,2019-11-16,TheGrefg,667.0,2212612,135389.0,4481.0,Fortnite
1992,2019-11-02,K-City Gaming,1165.0,2153129,14054.0,474.0,Fortnite
1993,2019-11-18,LOLiTO FDEZ,1194.0,2140204,122623.0,5995.0,Fortnite
1994,2019-11-29,TheGrefg,715.0,2061275,151664.0,24267.0,Fortnite
1995,2019-11-01,KaidGames,449.0,2000508,15623.0,519.0,Fortnite
1996,2019-11-28,Perfect Score,500.0,1963204,19671.0,509.0,Fortnite
1997,2019-11-23,Fortnite,16.0,1936130,76326.0,3741.0,Fortnite
1998,2019-11-01,iTankid,675.0,1900423,97342.0,17491.0,Fortnite
1999,2019-11-21,LOLiTO FDEZ,1464.0,1892801,101362.0,2642.0,Fortnite
2000,2019-11-02,JorgeIsaac115,665.0,1838749,52549.0,2159.0,Fortnite
2001,2019-11-25,RobleisIUTU,1206.0,1802023,113505.0,3345.0,Fortnite
2002,2019-11-16,DuckyTheGamer,716.0,1769164,124993.0,2498.0,Fortnite
2003,2019-11-05,LOLiTO FDEZ,1300.0,1599315,98974.0,4239.0,Fortnite
2004,2019-11-09,Top5Gaming,627.0,1525268,23967.0,998.0,Fortnite
2005,2019-11-05,La Familink,604.0,1458014,43012.0,7665.365165876778,Fortnite
2006,2019-12-20,Fortnite,21.0,43564830,158703.0,16298.0,Fortnite
2007,2019-12-09,serv1ce,2761.0,41506133,378251.0,14309.0,Fortnite
2008,2019-12-18,Fortnite,25.0,30618507,145484.0,8940.0,Fortnite
2009,2019-12-28,Marshmello,182.0,20157010,165211.0,3608.0,Fortnite
2010,2019-12-06,McCreamy,1036.0,19118564,543804.0,9107.0,Fortnite
2011,2019-12-22,Viper,576.0,16940229,180014.0,2770.0,Fortnite
2012,2019-12-22,LazarBeam,677.0,16598392,254469.0,14017.0,Fortnite
2013,2019-12-24,Red Arcade,1627.0,14543808,176783.0,2216.0,Fortnite
2014,2019-12-01,VTubers,732.0,14029230,73444.0,7665.365165876778,Fortnite
2015,2019-12-19,FactyKilian,624.0,12552593,208209.0,2822.0,Fortnite
2016,2019-12-13,Gaming Legion,645.0,11993715,362032.0,11256.0,Fortnite
2017,2019-12-10,Red Arcade,1949.0,11972768,110952.0,1109.0,Fortnite
2018,2019-12-10,Damian & Deion in Motion,719.0,11301990,64883.0,7665.365165876778,Fortnite
2019,2019-12-07,ArcadeCloud,4669.0,11213399,122453.0,4225.0,Fortnite
2020,2019-12-20,Prestige Clips,10807.0,10801835,39575.0,1365.0,Fortnite
2021,2019-12-19,TheGrefg,949.0,10526197,433867.0,8216.0,Fortnite
2022,2019-12-02,DuckyTheGamer,959.0,9151519,331683.0,4626.0,Fortnite
2023,2019-12-30,BanderitaX,1481.0,8973770,533859.0,35247.0,Fortnite
2024,2019-12-13,TheGrefg,880.0,8122569,465215.0,6714.0,Fortnite
2025,2019-12-14,RobleisIUTU,1179.0,7088151,209512.0,6587.0,Fortnite
2026,2019-12-21,BanderitaX,1038.0,6971720,561754.0,13521.0,Fortnite
2027,2019-12-03,SSundee,1298.0,6690071,259196.0,4831.0,Fortnite
2028,2019-12-05,Fortnite,613.0,6565452,191139.0,6085.0,Fortnite
2029,2019-12-13,Melt,903.0,6303993,171747.0,6789.0,Fortnite
2030,2019-12-18,TheGrefg,700.0,6267040,201293.0,6583.0,Fortnite
2031,2019-12-14,TheGrefg,746.0,6143133,228970.0,7253.0,Fortnite
2032,2019-12-03,Fortnite,1767.0,6013392,154180.0,4990.0,Fortnite
2033,2019-12-14,Fortnite,34.0,5653018,83237.0,6244.0,Fortnite
2034,2019-12-08,RobleisIUTU,886.0,5653069,231199.0,5968.0,Fortnite
2035,2019-12-01,YoSoyPlex,698.0,5461054,229645.0,7665.365165876778,Fortnite
2036,2019-12-26,BySixx,709.0,5170589,369551.0,7665.365165876778,Fortnite
2037,2019-12-14,Muselk,1083.0,5112941,94032.0,3991.0,Fortnite
2038,2019-12-11,Kaidoz,674.0,5073813,92226.0,6176.0,Fortnite
2039,2019-12-23,SinX6,360.0,4864443,41296.0,1886.0,Fortnite
2040,2019-12-16,Sernando,613.0,4850750,405119.0,3320.0,Fortnite
2041,2019-12-15,Muselk,1068.0,4831020,82753.0,3139.0,Fortnite
2042,2019-12-22,SSundee,918.0,4468950,146228.0,6189.0,Fortnite
2043,2019-12-07,LaSalle FORTNITE,1316.0,3475644,45012.0,537.0,Fortnite
2044,2019-12-14,Lachlan,635.0,3406103,55004.0,2551.0,Fortnite
2045,2019-12-10,SSundee,997.0,3381173,203499.0,3861.0,Fortnite
2046,2019-12-24,SSundee,903.0,3210417,167308.0,5162.0,Fortnite
2047,2019-12-19,Ali-A,623.0,3138249,57710.0,2869.0,Fortnite
2048,2019-12-21,Gaming Legion,752.0,3098277,119541.0,742.0,Fortnite
2049,2019-12-29,The Next Top Gamer,769.0,3059447,48091.0,1214.0,Fortnite
2050,2020-01-01,RobleisIUTU,1436.0,2930207,147623.0,4970.0,Fortnite
2051,2019-12-07,RobleisIUTU,1143.0,2889433,148503.0,6258.0,Fortnite
2052,2019-12-23,RobleisIUTU,680.0,2661320,90877.0,2099.0,Fortnite
2053,2019-12-21,TheGrefg,659.0,2636037,192754.0,9616.0,Fortnite
2054,2019-12-21,Dutygameplays,477.0,2525177,45105.0,2448.0,Fortnite
2055,2019-12-14,Typical Gamer,9516.0,2453566,41211.0,539.0,Fortnite
2056,2019-12-02,Mr. Phillip,957.0,2438483,115001.0,3261.0,Fortnite
2057,2019-12-20,PabLoAnima,349.0,2431760,99753.0,2741.0,Fortnite
2058,2019-12-08,Karma Boyz,699.0,2433355,37753.0,872.0,Fortnite
2059,2019-12-16,Fresh,707.0,2366815,50867.0,1723.0,Fortnite
2060,2019-12-07,Muselk,800.0,2357698,90668.0,2034.0,Fortnite
2061,2019-12-18,Rodezel2.0,949.0,2305135,49892.0,942.0,Fortnite
2062,2019-12-14,Ali-A,601.0,2255755,46449.0,3383.0,Fortnite
2063,2019-12-14,Ali-A,4707.0,2145774,61581.0,1035.0,Fortnite
2064,2019-12-21,Sernando,602.0,2056623,190009.0,1390.0,Fortnite
2065,2019-12-28,SoaR,606.0,2013962,36244.0,1539.0,Fortnite
2066,2019-12-21,RobleisIUTU,1343.0,2007474,93847.0,3920.0,Fortnite
2067,2019-12-15,RobleisIUTU,915.0,1922592,98271.0,3376.0,Fortnite
2068,2019-12-13,ARTA GAME,603.0,1878801,39985.0,1893.0,Fortnite
2069,2019-12-17,Fresh,602.0,1850218,41635.0,1257.0,Fortnite
2070,2019-12-15,Goorgo,935.0,1827319,84329.0,2592.0,Fortnite
2071,2019-12-24,ARTA GAME,614.0,1822785,101335.0,1334.0,Fortnite
2072,2019-12-08,itsJerian,809.0,1727284,28331.0,6453.0,Fortnite
2073,2019-12-26,Hiper,721.0,1690126,60460.0,6272.0,Fortnite
2074,2019-12-08,Donato,815.0,1668995,107843.0,10312.0,Fortnite
2075,2019-12-29,StarK,1072.0,1635271,49952.0,2197.0,Fortnite
2076,2019-12-30,Ali-A,736.0,1622771,48186.0,6481.0,Fortnite
2077,2019-12-04,Top5Gaming,602.0,1603079,27637.0,1780.0,Fortnite
2078,2019-12-31,Ali-A,603.0,1586788,52822.0,5733.0,Fortnite
2079,2019-12-24,ThiagoIUTU,560.0,1545699,56562.0,1358.0,Fortnite
2080,2020-01-15,Ninja,658.0,17578298,830447.0,42804.0,Fortnite
2081,2020-01-07,El BRILLA RECORDS,276.0,15244837,252705.0,7665.365165876778,Fortnite
2082,2020-01-15,Dhar Mann,300.0,14962026,245345.0,17314.0,Fortnite
2083,2020-01-21,Lachlan,1444.0,13972166,201709.0,0.0,Fortnite
2084,2020-01-10,Locandro,644.0,13917075,143804.0,2072.0,Fortnite
2085,2020-01-27,McCreamy,1134.0,12417933,204936.0,5120.0,Fortnite
2086,2020-01-01,Rifty,367.0,11465158,210754.0,4563.0,Fortnite
2087,2020-01-16,HYPEX,606.0,11429752,232134.0,4087.0,Fortnite
2088,2020-01-23,Pokimane,664.0,11401861,233865.0,11285.0,Fortnite
2089,2020-01-04,BySixx,727.0,11153026,661840.0,25873.0,Fortnite
2090,2020-01-14,McCreamy,660.0,9971175,293984.0,6034.0,Fortnite
2091,2020-01-29,MoreAliA,624.0,9519677,409446.0,18796.0,Fortnite
2092,2020-01-27,Lachlan,1419.0,9317263,238493.0,5672.0,Fortnite
2093,2020-01-15,YoSoyPlex,646.0,8671295,210677.0,7665.365165876778,Fortnite
2094,2020-01-08,Ceeday,675.0,8137011,489165.0,26418.0,Fortnite
2095,2020-01-15,SSundee,1084.0,8066281,304697.0,3925.0,Fortnite
2096,2020-01-19,Pokimane,668.0,7719540,215522.0,11159.0,Fortnite
2097,2020-01-17,Ninja,737.0,7682337,273427.0,14950.0,Fortnite
2098,2020-01-13,SSundee,920.0,6901991,292602.0,4149.0,Fortnite
2099,2020-01-11,Lachlan,1474.0,6869925,152646.0,4625.0,Fortnite
2100,2020-01-10,RobleisIUTU,1277.0,6602225,215794.0,4566.0,Fortnite
2101,2020-01-16,Lachlan,1578.0,6240449,96531.0,3594.0,Fortnite
2102,2020-01-21,LazarBeam,614.0,6223499,340906.0,15107.0,Fortnite
2103,2020-01-13,Typical Gamer,13703.0,6216652,20010.0,697.0,Fortnite
2104,2020-01-04,MoreAliA,605.0,6133927,183493.0,6193.0,Fortnite
2105,2020-01-11,MoreAliA,611.0,6086798,192355.0,11648.0,Fortnite
2106,2020-01-22,MoreAliA,612.0,6082493,190390.0,3056.0,Fortnite
2107,2020-01-31,Raider464,776.0,5144641,166658.0,8531.0,Fortnite
2108,2020-01-15,RobleisIUTU,1432.0,5183697,218213.0,3469.0,Fortnite
2109,2020-01-11,TheGrefg,645.0,5042556,608908.0,11905.0,Fortnite
2110,2020-01-12,Formula,633.0,4988998,356774.0,4774.0,Fortnite
2111,2020-01-21,SSundee,1020.0,4967422,187474.0,3813.0,Fortnite
2112,2020-01-29,SypherPK,1503.0,4816324,107216.0,2591.0,Fortnite
2113,2020-01-24,Damian & Deion in Motion,1100.0,4493493,20493.0,7665.365165876778,Fortnite
2114,2020-01-15,TheGrefg,608.0,4299825,376550.0,46916.0,Fortnite
2115,2020-01-14,ToJo,151.0,4261980,104271.0,2096.0,Fortnite
2116,2020-01-20,MoreAliA,608.0,4231322,157289.0,4598.0,Fortnite
2117,2020-01-18,xDogged,261.0,4193890,114617.0,5277.0,Fortnite
2118,2020-01-24,TheGrefg,712.0,4113760,207524.0,6099.0,Fortnite
2119,2020-01-30,SSundee,1076.0,4090831,187632.0,3419.0,Fortnite
2120,2020-01-16,SSundee,901.0,4079248,226316.0,13460.0,Fortnite
2121,2020-01-30,Tomato - Fortnite,605.0,3994898,108248.0,10479.0,Fortnite
2122,2020-01-02,MoreAliA,749.0,3894873,174914.0,5008.0,Fortnite
2123,2020-01-03,SSundee,897.0,3751733,165026.0,5215.0,Fortnite
2124,2020-01-06,RobleisIUTU,603.0,3411871,149287.0,5140.0,Fortnite
2125,2020-01-21,Ali-A,1088.0,3403035,66754.0,3166.0,Fortnite
2126,2020-01-18,NotRealPhoenix,37443.0,3400942,20538.0,1161.0,Fortnite
2127,2020-01-12,TheGrefg,1065.0,3292843,206567.0,8459.0,Fortnite
2128,2020-01-02,Bugha,1087.0,2912267,85326.0,1897.0,Fortnite
2129,2020-01-23,RobleisIUTU,724.0,2768870,153723.0,5486.0,Fortnite
2130,2020-01-28,Whistle,478.0,2703813,33704.0,1322.0,Fortnite
2131,2020-01-24,Top5Gaming,603.0,2661882,89835.0,1175.0,Fortnite
2132,2020-01-18,MoreAliA,603.0,2627276,128221.0,3843.0,Fortnite
2133,2020-01-18,Top5Gaming,682.0,2599973,39352.0,3284.0,Fortnite
2134,2020-01-22,TheGrefg,808.0,2587577,153645.0,8636.0,Fortnite
2135,2020-01-25,Codelife,344.0,2491503,33892.0,863.0,Fortnite
2136,2020-01-06,Hiper,571.0,2257305,89753.0,27106.0,Fortnite
2137,2020-01-26,Top5Gaming,853.0,2253027,33496.0,4506.0,Fortnite
2138,2020-01-14,Ali-A,663.0,2246150,66206.0,3728.0,Fortnite
2139,2020-01-07,Willyrex,1196.0,2134455,66054.0,986.0,Fortnite
2140,2020-01-18,Lachlan,717.0,1725906,37668.0,1515.0,Fortnite
2141,2020-01-18,Willyrex,767.0,1707112,91222.0,2446.0,Fortnite
2142,2020-01-20,Wistiplay,735.0,1668069,29606.0,671.0,Fortnite
2143,2020-01-25,Valence,768.0,1673648,24916.0,4273.0,Fortnite
2144,2020-01-14,Hitesh KS : Hindi Gaming,1207.0,1597483,88477.0,443.0,Fortnite
2145,2020-01-03,Double Click,768.0,1578876,53547.0,2162.0,Fortnite
2146,2020-01-17,Typical Gamer,11577.0,1452813,23299.0,1108.0,Fortnite
2147,2020-01-19,Karma Boyz,607.0,1409564,51871.0,1177.0,Fortnite
2148,2020-01-19,Top5Gaming,775.0,1397735,36576.0,4344.0,Fortnite
2149,2020-01-12,AndrewTrofim,215.0,1387336,35140.0,2680.0,Fortnite
2150,2020-01-23,Andre se hace Gamer,1138.0,1343082,23050.0,0.0,Fortnite
2151,2020-01-01,Chap,703.0,1287995,63501.0,3274.0,Fortnite
2152,2020-01-06,Mongraal,615.0,1259387,50714.0,2859.0,Fortnite
2153,2020-01-18,RobleisIUTU,985.0,1244139,67580.0,3402.0,Fortnite
2154,2020-01-10,JorgeIsaac115,750.0,1186315,31209.0,1446.0,Fortnite
2155,2020-01-28,Bugha,646.0,1152811,30688.0,1025.0,Fortnite
2156,2020-01-23,RobleisIUTU,620.0,1028992,72668.0,2674.0,Fortnite
2157,2020-01-11,Agustin51,606.0,992161,80154.0,1207.0,Fortnite
2158,2020-02-20,Fortnite,72.0,63949842,330407.0,33863.0,Fortnite
2159,2020-02-05,LazarBeam,601.0,30666639,565834.0,20057.0,Fortnite
2160,2020-02-29,FV FAMILY,993.0,23782550,196747.0,1004.0,Fortnite
2161,2020-02-07,AboFlah,1077.0,23072058,1214883.0,17982.0,Fortnite
2162,2020-02-02,SSundee,1356.0,17114353,481084.0,21915.0,Fortnite
2163,2020-02-21,BanderitaX,1207.0,15914456,503849.0,13222.0,Fortnite
2164,2020-02-24,LazarBeam,705.0,15351772,321162.0,22305.0,Fortnite
2165,2020-02-29,Perfect Score,752.0,14339285,99183.0,1292.0,Fortnite
2166,2020-02-20,Fortnite,74.0,13810873,193498.0,16892.0,Fortnite
2167,2020-02-05,Fortnite,13.0,13446388,67261.0,4597.0,Fortnite
2168,2020-02-05,FGTeeV,953.0,13122466,100620.0,10527.0,Fortnite
2169,2020-02-01,E-MasterSensei,619.0,11895191,597284.0,8718.0,Fortnite
2170,2020-02-20,TheGrefg,685.0,10719354,288397.0,7388.0,Fortnite
2171,2020-02-02,SSSniperWolf,775.0,10156737,324002.0,17907.0,Fortnite
2172,2020-02-09,Top5Gaming,671.0,10077851,201185.0,7274.0,Fortnite
2173,2020-02-24,RogueRebel,557.0,9596768,148074.0,4868.0,Fortnite
2174,2020-02-28,tusadivi,296.0,9497532,64512.0,2412.0,Fortnite
2175,2020-02-21,Seasons,1014.0,9449416,145180.0,2436.0,Fortnite
2176,2020-02-26,Jarvis,427.0,9431441,271623.0,5044.0,Fortnite
2177,2020-02-22,iCrimax,167.0,9135638,223836.0,12249.0,Fortnite
2178,2020-02-27,SypherPK,1052.0,9070504,151746.0,4103.0,Fortnite
2179,2020-02-01,tusadivi,220.0,9009927,99714.0,7063.0,Fortnite
2180,2020-02-12,Tomato - Fortnite,694.0,8746018,97427.0,4627.0,Fortnite
2181,2020-02-20,Lachlan,1027.0,8156505,136903.0,6883.0,Fortnite
2182,2020-02-01,Kaidoz,606.0,8007762,173463.0,4611.0,Fortnite
2183,2020-02-21,Nick Eh 30,1119.0,7958338,86655.0,3894.0,Fortnite
2184,2020-02-08,Sernando,622.0,7168462,635715.0,3326.0,Fortnite
2185,2020-02-21,TheGrefg,762.0,7088213,299234.0,7256.0,Fortnite
2186,2020-02-20,Bugha,606.0,7061676,189413.0,2884.0,Fortnite
2187,2020-02-24,AboFlah,906.0,6986544,455169.0,14314.0,Fortnite
2188,2020-02-23,Flakes Power,839.0,6712939,338888.0,5929.0,Fortnite
2189,2020-02-20,DanTDM,981.0,6675640,97718.0,8918.0,Fortnite
2190,2020-02-21,tusadivi,222.0,6565297,50002.0,3212.0,Fortnite
2191,2020-02-01,TheGrefg,675.0,5993294,194631.0,6830.0,Fortnite
2192,2020-02-26,Faiz,606.0,5917797,100710.0,989.0,Fortnite
2193,2020-02-29,NewScapePro 2 - Fortnite Custom Games and Shorts!,721.0,5768228,64939.0,1295.0,Fortnite
2194,2020-02-17,McCreamy,1043.0,5770435,114282.0,3036.0,Fortnite
2195,2020-02-04,SSundee,1301.0,5788987,336199.0,4803.0,Fortnite
2196,2020-02-07,tusadivi,217.0,5757142,40512.0,1666.0,Fortnite
2197,2020-02-02,Top5Gaming,712.0,5700628,85004.0,3292.0,Fortnite
2198,2020-02-20,SSundee,997.0,5667680,275408.0,18651.0,Fortnite
2199,2020-02-02,Fortnite Funny,528.0,5449919,144403.0,16212.0,Fortnite
2200,2020-02-27,"NewScapePro - Fortnite Shorts, Films and Skits",615.0,5281229,75781.0,1863.0,Fortnite
2201,2020-02-18,Tomato - Fortnite,770.0,4985073,133748.0,3790.0,Fortnite
2202,2020-02-10,Lachlan,2112.0,4811434,86320.0,2701.0,Fortnite
2203,2020-02-28,Seasons,1132.0,4736599,114089.0,2537.0,Fortnite
2204,2020-02-24,Jelly,681.0,4647219,255289.0,2696.0,Fortnite
2205,2020-02-19,SSundee,1036.0,4612310,239027.0,4642.0,Fortnite
2206,2020-02-25,RobleisIUTU,950.0,4557112,144326.0,4377.0,Fortnite
2207,2020-02-09,SSundee,1004.0,4507568,265163.0,13116.0,Fortnite
2208,2020-02-15,MoreAliA,648.0,4487888,147807.0,3337.0,Fortnite
2209,2020-02-26,SSundee,1075.0,4491842,183387.0,3071.0,Fortnite
2210,2020-02-08,Muselk,1309.0,4478120,89055.0,2787.0,Fortnite
2211,2020-02-01,BanderitaX,991.0,4231400,302783.0,10866.0,Fortnite
2212,2020-02-14,AbrahamBass,1065.0,4192098,115682.0,156.0,Fortnite
2213,2020-02-20,Ninja,1072.0,4161056,103033.0,3559.0,Fortnite
2214,2020-02-20,DanTDM Live,6905.0,4154560,40197.0,7284.0,Fortnite
2215,2020-02-20,VEGETTA777,7890.0,4128127,200700.0,2475.0,Fortnite
2216,2020-02-24,SSundee,1010.0,3996926,184092.0,3546.0,Fortnite
2217,2020-02-24,BySixx,671.0,3968326,297828.0,10617.0,Fortnite
2218,2020-02-22,Ampeterby7,630.0,3732701,91386.0,1315.0,Fortnite
2219,2020-02-22,NerdOut!,237.0,3613083,39974.0,2081.0,Fortnite
2220,2020-02-20,Fortnite ES,72.0,3519949,56866.0,4710.0,Fortnite
2221,2020-02-20,Fortnite ES,74.0,3468151,45143.0,3759.0,Fortnite
2222,2020-02-27,TheGrefg,747.0,3424988,221245.0,10395.0,Fortnite
2223,2020-02-22,TheGrefg,801.0,3409744,176261.0,5654.0,Fortnite
2224,2020-02-23,Hiper,663.0,3409432,84307.0,5188.0,Fortnite
2225,2020-02-21,Wistiplay,602.0,3405200,52818.0,907.0,Fortnite
2226,2020-02-28,Top5Gaming,715.0,3279277,56389.0,5361.0,Fortnite
2227,2020-02-28,happyfamily1004,871.0,3254857,29551.0,7665.365165876778,Fortnite
2228,2020-02-19,Lachlan,876.0,3244501,56351.0,1902.0,Fortnite
2229,2020-02-27,Little Kelly - Shorts,780.0,3180045,39097.0,1161.0,Fortnite
2230,2020-02-06,SypherPK,1330.0,3113591,61446.0,1357.0,Fortnite
2231,2020-02-28,MoreAliA,610.0,3071731,120100.0,736.0,Fortnite
2232,2020-03-28,xDogged,252.0,18772384,199409.0,4432.0,Fortnite
2233,2020-03-27,Elegance,1215.0,14031184,305788.0,3329.0,Fortnite
2234,2020-03-26,TheGrefg,670.0,13577116,774330.0,10683.0,Fortnite
2235,2020-03-31,LazarBeam,623.0,12485800,288080.0,19873.0,Fortnite
2236,2020-03-19,SSundee,956.0,12423242,614363.0,18949.0,Fortnite
2237,2020-03-14,ArcadeCloud,162.0,11894679,96132.0,1493.0,Fortnite
2238,2020-03-23,FGTeeV,1130.0,11568756,97383.0,9243.0,Fortnite
2239,2020-03-31,RobleisIUTU,980.0,11359650,672827.0,8478.0,Fortnite
2240,2020-03-17,Kaidoz,648.0,10909437,170518.0,4048.0,Fortnite
2241,2020-03-17,Fortnite,22.0,10880853,160809.0,9775.0,Fortnite
2242,2020-03-02,Lightning Lane,1091.0,10850802,142966.0,12367.0,Fortnite
2243,2020-03-04,danielharrison,730.0,10800548,169420.0,7261.0,Fortnite
2244,2020-03-02,SSundee,903.0,10612499,374970.0,5879.0,Fortnite
2245,2020-03-18,LazarBeam,618.0,8778770,323594.0,14525.0,Fortnite
2246,2020-03-20,Fortnite,22.0,8430962,122994.0,6104.0,Fortnite
2247,2020-03-08,SILOW,188.0,8356005,108114.0,3633.0,Fortnite
2248,2020-03-08,SSundee,929.0,8171221,281804.0,3484.0,Fortnite
2249,2020-03-13,AboFlah,1132.0,7229365,294364.0,6316.0,Fortnite
2250,2020-03-29,MoreAliA,626.0,7101529,361373.0,4024.0,Fortnite
2251,2020-03-29,Faiz,602.0,6991991,95864.0,915.0,Fortnite
2252,2020-03-02,BanderitaX,1343.0,6746733,397144.0,10812.0,Fortnite
2253,2020-03-17,Fortnite,44.0,6655548,96639.0,4655.0,Fortnite
2254,2020-03-26,SypherPK,816.0,6100899,104173.0,1569.0,Fortnite
2255,2020-03-19,AboFlah,1120.0,6018032,409558.0,12262.0,Fortnite
2256,2020-03-10,TheGrefg,776.0,5797127,277006.0,4434.0,Fortnite
2257,2020-03-29,SSundee,989.0,5755186,295618.0,4738.0,Fortnite
2258,2020-03-07,RobleisIUTU,836.0,5598811,199293.0,4457.0,Fortnite
2259,2020-03-04,AboFlah,914.0,5558364,318684.0,8124.0,Fortnite
2260,2020-03-30,AboFlah,883.0,5386670,318341.0,14413.0,Fortnite
2261,2020-03-21,Top5Gaming,802.0,4844650,103058.0,10235.0,Fortnite
2262,2020-03-26,benjyfishy,3263.0,4846143,66360.0,1795.0,Fortnite
2263,2020-03-14,Top5Gaming,857.0,4815539,103382.0,4271.0,Fortnite
2264,2020-03-31,SSundee,955.0,4556931,305143.0,13052.0,Fortnite
2265,2020-03-24,SSundee,994.0,4468379,270985.0,5504.0,Fortnite
2266,2020-03-03,Flakes Power,640.0,4263187,139982.0,3612.0,Fortnite
2267,2020-03-12,Typical Gamer,13721.0,4231275,25426.0,1025.0,Fortnite
2268,2020-03-29,BuX,796.0,4222199,142547.0,3299.0,Fortnite
2269,2020-03-03,Troom Troom,654.0,4201660,30888.0,1217.0,Fortnite
2270,2020-03-31,Lachlan,1410.0,4197425,69589.0,3566.0,Fortnite
2271,2020-03-19,RobleisIUTU,1107.0,4176174,140190.0,5669.0,Fortnite
2272,2020-03-29,TheGrefg,762.0,4019182,442493.0,7986.0,Fortnite
2273,2020-03-31,TheGrefg,808.0,4011811,212771.0,7094.0,Fortnite
2274,2020-03-31,Jarvis & Kay,602.0,3980974,60419.0,1646.0,Fortnite
2275,2020-03-17,TheGrefg,760.0,3961504,238685.0,5803.0,Fortnite
2276,2020-03-09,RobleisIUTU,1356.0,3963640,141174.0,2843.0,Fortnite
2277,2020-03-17,Ibai,992.0,3892831,154796.0,1810.0,Fortnite
2278,2020-03-16,RobleisIUTU,669.0,3846004,223702.0,4875.0,Fortnite
2279,2020-03-18,Lachlan,1321.0,3829842,53330.0,2331.0,Fortnite
2280,2020-03-09,Ibai,1093.0,3772502,178703.0,2444.0,Fortnite
2281,2020-03-20,MoreAliA,658.0,3664384,141700.0,1139.0,Fortnite
2282,2020-03-19,TheGrefg,642.0,3653778,195431.0,14869.0,Fortnite
