,unnamed: 0.1,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
2569,2569,2014-12-19,TheAngryHoneyBadger,542.0,278228,2304.0,252.0,League of Legends
2570,2570,2014-12-29,Respawnd - Gaming Music,157.0,275899,1379.0,180.0,League of Legends
2571,2571,2014-12-04,farfromsubtle,578.0,274131,17145.876347072546,50.0,League of Legends
2572,2572,2014-12-17,CooLifeGame,168.0,269079,20183.0,478.0,League of Legends
2573,2573,2014-12-19,Legend,1159.0,258851,3106.0,288.0,League of Legends
2574,2574,2014-12-22,2P,43.0,244736,2954.0,76.0,League of Legends
2575,2575,2014-12-14,Remus,258.0,231080,1566.0,348.0,League of Legends
2576,2576,2014-12-29,Game Listen,94.0,226183,6853.0,571.0,League of Legends
2577,2577,2014-12-05,Skyshock,499.0,214293,5550.0,691.0,League of Legends
2578,2578,2014-12-09,Legend,1348.0,191819,2484.0,343.0,League of Legends
2579,2579,2014-12-30,Redmercy,600.0,189624,3819.0,858.0,League of Legends
2580,2580,2014-12-28,MegaGlowen,777.0,140204,5333.0,172.0,League of Legends
2581,2581,2014-12-08,ESL,3659.0,136246,362.0,55.0,League of Legends
2582,2582,2014-12-04,farfromsubtle,129.0,127295,17145.876347072546,5.0,League of Legends
2583,2583,2014-12-21,ESL,4184.0,126097,331.0,68.0,League of Legends
2584,2584,2014-12-13,Morro Knoxville,102.0,124280,2798.0,265.0,League of Legends
2585,2585,2014-12-29,Jimmy Dang,46.0,114350,300.0,73.0,League of Legends
2586,2586,2014-12-05,ZETAEME RAP,180.0,111681,1906.0,162.0,League of Legends
2587,2587,2014-12-28,SkinShowCase,218.0,111612,360.0,47.0,League of Legends
2588,2588,2014-12-01,League of Legends - Polska,3094.0,107128,752.0,33.0,League of Legends
2589,2589,2014-12-25,LoLeaks,50.0,96106,749.0,96.0,League of Legends
2590,2590,2014-12-26,LOGRomania,147.0,77947,329.0,97.0,League of Legends
2591,2591,2014-12-03,Zekaiah,784.0,77933,521.0,90.0,League of Legends
2592,2592,2014-12-12,IGN,609.0,75165,443.0,63.0,League of Legends
2593,2593,2014-12-21,ESL,3363.0,68835,268.0,85.0,League of Legends
2594,2594,2014-12-15,FireMageAl,30.0,68213,524.0,26.0,League of Legends
2595,2595,2014-12-21,ESL,3869.0,66486,249.0,46.0,League of Legends
2596,2596,2014-12-04,Darkk Mane,882.0,66491,1332.0,119.0,League of Legends
2597,2597,2014-12-09,Kinox,169.0,66273,1703.0,84.0,League of Legends
2598,2598,2014-12-26,Max Settings,262.0,65764,195.0,36.0,League of Legends
2599,2599,2014-12-26,Rhaeide,214.0,63443,1543.0,112.0,League of Legends
2600,2600,2014-12-23,OPLOLReplay,383.0,59900,492.0,30.0,League of Legends
2601,2601,2014-12-29,El Tito Fiesta - Wild Rift,1747.0,56811,548.0,86.0,League of Legends
2602,2602,2014-12-21,ESL,4781.0,56365,185.0,26.0,League of Legends
2603,2603,2014-12-13,MiMacCO,331.0,55500,174.0,128.0,League of Legends
2604,2604,2014-12-02,Lewis Talks,81.0,55224,438.0,40.0,League of Legends
2605,2605,2014-12-28,Legend,869.0,53831,1577.0,354.0,League of Legends
2606,2606,2014-12-15,HackerChess,353.0,48114,375.0,43.0,League of Legends
2607,2607,2014-12-18,ekkooon,273.0,41628,439.0,39.0,League of Legends
2608,2608,2014-12-20,ESL,3270.0,41611,141.0,26.0,League of Legends
2609,2609,2014-12-26,Epicmusic,420.0,39081,292.0,55.0,League of Legends
2610,2610,2014-12-08,tertulianeo,278.0,36413,171.0,28.0,League of Legends
2611,2611,2014-12-15,HoMuCosplay Spain,306.0,33119,749.0,30.0,League of Legends
2612,2612,2014-12-11,Lewis Talks,57.0,32764,446.0,70.0,League of Legends
2613,2613,2014-12-20,Game Listen,215.0,28642,453.0,29.0,League of Legends
2614,2614,2014-12-12,El Tito Fiesta - Wild Rift,165.0,27879,317.0,32.0,League of Legends
2615,2615,2014-12-20,ESL,2604.0,26113,66.0,10.0,League of Legends
2616,2616,2014-12-19,Dexter Manning,302.0,26086,536.0,31.0,League of Legends
2617,2617,2014-12-14,Brian S,695.0,21591,118.0,0.0,League of Legends
2618,2618,2014-12-15,ESL,3070.0,20644,56.0,10.0,League of Legends
2619,2619,2014-12-22,Drake,2300.0,20055,325.0,46.0,League of Legends
2620,2620,2014-12-20,El Tito Fiesta - Wild Rift,151.0,18877,248.0,49.0,League of Legends
2621,2621,2014-12-08,ESL,244.0,18785,43.0,3.0,League of Legends
2622,2622,2014-12-16,NSANEGaming,522.0,17644,51.0,52.0,League of Legends
2623,2623,2014-12-15,RvzStealth,148.0,17531,157.0,58.0,League of Legends
2624,2624,2014-12-19,ESL,2802.0,15851,60.0,6.0,League of Legends
2625,2625,2014-12-07,El Tito Fiesta - Wild Rift,166.0,15696,165.0,23.0,League of Legends
2626,2626,2015-01-26,League of Legends,259.0,28597063,432784.0,25323.0,League of Legends
2627,2627,2015-01-17,videogamedunkey,313.0,7108768,71192.0,2692.0,League of Legends
2628,2628,2015-01-27,League of Legends,248.0,5696966,38797.0,2441.0,League of Legends
2629,2629,2015-01-27,League of Legends,214.0,4873183,44556.0,2258.0,League of Legends
2630,2630,2015-01-21,Crazy Boris Productions,91.0,4439120,68489.0,1240.0,League of Legends
2631,2631,2015-01-27,League of Legends,248.0,3523302,26392.0,1323.0,League of Legends
2632,2632,2015-01-27,League of Legends,176.0,3437421,25695.0,1102.0,League of Legends
2633,2633,2015-01-27,League of Legends,211.0,2382314,13639.0,1043.0,League of Legends
2634,2634,2015-01-27,League of Legends,297.0,2337973,13469.0,1027.0,League of Legends
2635,2635,2015-01-30,League of Legends,513.0,2187698,25837.0,2385.0,League of Legends
2636,2636,2015-01-27,League of Legends,227.0,1928472,20144.0,957.0,League of Legends
2637,2637,2015-01-14,ThePeacePigeon,150.0,1910175,20969.0,1012.0,League of Legends
2638,2638,2015-01-27,League of Legends,156.0,1836590,19387.0,1008.0,League of Legends
2639,2639,2015-01-13,CooLifeGame,384.0,1700451,66734.0,1598.0,League of Legends
2640,2640,2015-01-23,CooLifeGame,147.0,1624241,66193.0,1404.0,League of Legends
2641,2641,2015-01-13,SkinSpotlights,141.0,1546143,6941.0,1276.0,League of Legends
2642,2642,2015-01-14,Jeremy - Gaming Curios,385.0,1317100,9766.0,1979.0,League of Legends
2643,2643,2015-01-27,League of Legends,210.0,1261241,7391.0,370.0,League of Legends
2644,2644,2015-01-16,ThatisOP,120.0,1233667,8180.0,631.0,League of Legends
2645,2645,2015-01-27,Cyuaa,36.0,1021822,2953.0,171.0,League of Legends
2646,2646,2015-01-12,SkinSpotlights,159.0,904696,4065.0,633.0,League of Legends
2647,2647,2015-01-27,League of Legends,165.0,877688,5962.0,393.0,League of Legends
2648,2648,2015-01-28,SkinSpotlights,88.0,865254,1764.0,358.0,League of Legends
2649,2649,2015-01-21,CooLifeGame,380.0,841850,39473.0,821.0,League of Legends
2650,2650,2015-01-13,SkinSpotlights,126.0,773921,3810.0,985.0,League of Legends
2651,2651,2015-01-26,SkinSpotlights,174.0,715834,3716.0,510.0,League of Legends
2652,2652,2015-01-13,SkinSpotlights,101.0,713654,2410.0,518.0,League of Legends
2653,2653,2015-01-27,SkinSpotlights,99.0,648711,2359.0,543.0,League of Legends
2654,2654,2015-01-10,CooLifeGame,628.0,639021,21087.0,1008.0,League of Legends
2655,2655,2015-01-17,CooLifeGame,156.0,625228,36697.0,558.0,League of Legends
2656,2656,2015-01-12,SkinSpotlights,130.0,607807,2548.0,280.0,League of Legends
2657,2657,2015-01-29,SkinSpotlights,237.0,585836,1452.0,190.0,League of Legends
2658,2658,2015-01-16,Olynyte,115.0,563601,5101.0,438.0,League of Legends
2659,2659,2015-01-09,Wize,154.0,545167,4977.0,2146.0,League of Legends
2660,2660,2015-01-19,CooLifeGame,415.0,527458,61713.0,938.0,League of Legends
2661,2661,2015-01-26,SkinSpotlights,155.0,504952,1715.0,293.0,League of Legends
2662,2662,2015-01-12,SkinSpotlights,206.0,480188,2381.0,236.0,League of Legends
2663,2663,2015-01-28,League of Legends,123.0,475169,6014.0,349.0,League of Legends
2664,2664,2015-01-14,SkinSpotlights,113.0,458778,1749.0,677.0,League of Legends
2665,2665,2015-01-12,CooLifeGame,427.0,429718,28099.0,2060.0,League of Legends
2666,2666,2015-01-10,Einoow,153.0,396318,5382.0,235.0,League of Legends
2667,2667,2015-01-31,NerdBallerTV,165.0,374426,3755.0,251.0,League of Legends
2668,2668,2015-01-16,TheFinalEpic,1088.0,371498,3347.0,881.0,League of Legends
2669,2669,2015-01-10,OrdinaryPlatGuy,965.0,363738,2191.0,409.0,League of Legends
2670,2670,2015-01-26,SkinSpotlights,139.0,333747,1391.0,250.0,League of Legends
2671,2671,2015-01-08,The Catacroquer,320.0,310542,8600.0,619.0,League of Legends
2672,2672,2015-01-30,The Catacroquer,270.0,287422,9281.0,1587.0,League of Legends
2673,2673,2015-01-21,LoL Gags,164.0,260344,1100.0,92.0,League of Legends
2674,2674,2015-01-12,SkinSpotlights,212.0,258571,1009.0,86.0,League of Legends
2675,2675,2015-01-14,SkinSpotlights,134.0,254444,1391.0,261.0,League of Legends
2676,2676,2015-01-20,Gbay99,312.0,240927,3945.0,506.0,League of Legends
2677,2677,2015-01-15,John Z,445.0,230336,1356.0,134.0,League of Legends
2678,2678,2015-01-26,spooked,102.0,227703,2431.0,154.0,League of Legends
2679,2679,2015-01-14,SkinSpotlights,107.0,223232,869.0,168.0,League of Legends
2680,2680,2015-01-23,ZETAEME RAP,177.0,218638,2811.0,225.0,League of Legends
2681,2681,2015-01-18,Redmercy,257.0,216824,4963.0,666.0,League of Legends
2682,2682,2015-02-01,sixtonj,1218.0,205956,3990.0,282.0,League of Legends
2683,2683,2015-01-26,SkinSpotlights,149.0,206269,567.0,54.0,League of Legends
2684,2684,2015-01-30,i4HOPE,665.0,188388,600.0,78.0,League of Legends
2685,2685,2015-01-23,LeagueVoices,396.0,186280,3942.0,504.0,League of Legends
2686,2686,2015-01-12,ARX,208.0,179327,563.0,292.0,League of Legends
2687,2687,2015-01-09,LoLeaks,165.0,175875,1776.0,377.0,League of Legends
2688,2688,2015-01-26,SkinSpotlights,137.0,175984,493.0,29.0,League of Legends
2689,2689,2015-01-18,Anklespankin,1699.0,173756,2938.0,298.0,League of Legends
2690,2690,2015-01-08,Anklespankin,1588.0,158706,3896.0,1003.0,League of Legends
2691,2691,2015-01-26,SkinSpotlights,145.0,154010,413.0,56.0,League of Legends
2692,2692,2015-01-12,SkinSpotlights,135.0,153358,521.0,58.0,League of Legends
2693,2693,2015-01-30,Legend,1172.0,150076,2229.0,246.0,League of Legends
2694,2694,2015-01-26,SkinSpotlights,144.0,143011,334.0,15.0,League of Legends
2695,2695,2015-01-14,Redmercy,2638.0,138586,1905.0,515.0,League of Legends
2696,2696,2015-01-23,Legend,2059.0,136398,2128.0,499.0,League of Legends
2697,2697,2015-01-08,Vincent K ATL,606.0,123316,415.0,150.0,League of Legends
2698,2698,2015-01-12,SkinSpotlights,141.0,121849,327.0,24.0,League of Legends
2699,2699,2015-02-20,UberDanger,281.0,11270769,118105.0,5381.0,League of Legends
2700,2700,2015-02-25,League of Legends,100.0,10482409,211891.0,7584.0,League of Legends
2701,2701,2015-02-03,League of Legends,283.0,8670395,79225.0,3194.0,League of Legends
2702,2702,2015-02-17,SmokeThis,2877.0,6963479,35153.0,4401.0,League of Legends
2703,2703,2015-02-23,AWE me,490.0,4979049,87602.0,22365.0,League of Legends
2704,2704,2015-02-05,videogamedunkey,254.0,3265411,31134.0,1346.0,League of Legends
2705,2705,2015-02-12,videogamedunkey,232.0,3031174,32658.0,914.0,League of Legends
2706,2706,2015-02-28,Nplagma,133.0,1841605,9438.0,280.0,League of Legends
2707,2707,2015-02-23,SkinSpotlights,512.0,1754979,12851.0,1124.0,League of Legends
2708,2708,2015-02-09,Crazy Boris Productions,109.0,1637298,28371.0,0.0,League of Legends
2709,2709,2015-02-25,UberDanger,240.0,1546697,14381.0,1004.0,League of Legends
2710,2710,2015-02-23,ThatisOP,161.0,1516621,11673.0,1761.0,League of Legends
2711,2711,2015-02-04,ThatisOP,261.0,1430475,12959.0,706.0,League of Legends
2712,2712,2015-02-14,Dante Axe,106.0,1326458,18397.0,780.0,League of Legends
2713,2713,2015-02-04,SkinSpotlights,125.0,1235693,4140.0,604.0,League of Legends
2714,2714,2015-02-05,Protatomonster,691.0,1225973,14932.0,822.0,League of Legends
2715,2715,2015-02-25,Skux,158.0,1162108,16726.0,763.0,League of Legends
2716,2716,2015-02-03,2P,60.0,1132254,10058.0,591.0,League of Legends
2717,2717,2015-02-19,ThePeacePigeon,142.0,1130208,14901.0,548.0,League of Legends
2718,2718,2015-02-27,Protatomonster,319.0,1058235,6843.0,448.0,League of Legends
2719,2719,2015-02-15,Protatomonster,229.0,974004,6802.0,593.0,League of Legends
2720,2720,2015-02-19,rizenvisual,60.0,817648,9926.0,315.0,League of Legends
2721,2721,2015-02-01,Martin Legends,3709.0,792136,7083.0,597.0,League of Legends
2722,2722,2015-02-24,frostyNinja,673.0,727388,5311.0,409.0,League of Legends
2723,2723,2015-02-01,pellekofficial,202.0,712269,20010.0,1432.0,League of Legends
2724,2724,2015-02-22,KayPea,166.0,702466,9493.0,365.0,League of Legends
2725,2725,2015-02-08,CooLifeGame,441.0,682442,52159.0,2979.0,League of Legends
2726,2726,2015-02-04,SkinSpotlights,103.0,677454,2790.0,469.0,League of Legends
2727,2727,2015-02-16,ThePeacePigeon,110.0,613848,8781.0,1512.0,League of Legends
2728,2728,2015-02-24,SkinSpotlights,115.0,599538,1915.0,543.0,League of Legends
2729,2729,2015-02-04,SkinSpotlights,109.0,590996,3109.0,495.0,League of Legends
2730,2730,2015-02-16,iTownGamePlay *Terror&Diversión*,675.0,581239,19736.0,1412.0,League of Legends
2731,2731,2015-02-25,SkinSpotlights,116.0,564941,2400.0,489.0,League of Legends
2732,2732,2015-02-02,CooLifeGame,386.0,530615,46157.0,860.0,League of Legends
2733,2733,2015-02-20,Dyrus Pillow,59.0,521297,2668.0,217.0,League of Legends
2734,2734,2015-02-25,SkinSpotlights,166.0,499560,2451.0,425.0,League of Legends
2735,2735,2015-02-09,CooLifeGame,298.0,485739,47472.0,751.0,League of Legends
2736,2736,2015-02-22,Ray Zepeda,1323.0,474899,3115.0,694.0,League of Legends
2737,2737,2015-02-25,SkinSpotlights,161.0,469222,1949.0,449.0,League of Legends
2738,2738,2015-02-16,CooLifeGame,349.0,455937,22088.0,538.0,League of Legends
2739,2739,2015-02-10,SkinSpotlights,152.0,450912,959.0,168.0,League of Legends
2740,2740,2015-02-14,CooLifeGame,255.0,436160,23170.0,1149.0,League of Legends
2741,2741,2015-02-11,SkinSpotlights,378.0,418704,3254.0,614.0,League of Legends
2742,2742,2015-02-26,D R I M E R,718.0,416991,4044.0,2132.0,League of Legends
2743,2743,2015-02-25,EU Wars,1361.0,395706,1517.0,270.0,League of Legends
2744,2744,2015-02-07,Jeremy - Gaming Curios,426.0,393495,3906.0,365.0,League of Legends
2745,2745,2015-02-10,SkinSpotlights,98.0,386067,1882.0,353.0,League of Legends
2746,2746,2015-02-25,LoLeaks,2203.0,382299,978.0,247.0,League of Legends
2747,2747,2015-02-23,SkinSpotlights,151.0,354680,1465.0,236.0,League of Legends
2748,2748,2015-02-11,CooLifeGame,331.0,323840,16155.0,705.0,League of Legends
2749,2749,2015-02-09,The Catacroquer,463.0,318669,9519.0,508.0,League of Legends
2750,2750,2015-02-03,frostyNinja,118.0,311322,1559.0,143.0,League of Legends
2751,2751,2015-02-15,Morro Knoxville,284.0,307757,7312.0,1842.0,League of Legends
2752,2752,2015-02-25,CooLifeGame,351.0,305601,17112.0,992.0,League of Legends
2753,2753,2015-02-15,Redmercy,373.0,305469,6156.0,560.0,League of Legends
2754,2754,2015-02-25,The Catacroquer,549.0,302707,6577.0,861.0,League of Legends
2755,2755,2015-02-24,SkinSpotlights,96.0,300447,1883.0,521.0,League of Legends
2756,2756,2015-02-22,Redmercy,463.0,294870,4222.0,580.0,League of Legends
2757,2757,2015-02-24,Remus,136.0,293691,503.0,162.0,League of Legends
2758,2758,2015-02-10,SkinSpotlights,167.0,285362,632.0,160.0,League of Legends
2759,2759,2015-02-10,SkinSpotlights,146.0,266610,621.0,112.0,League of Legends
2760,2760,2015-02-19,Jeremy - Gaming Curios,375.0,263026,2648.0,375.0,League of Legends
2761,2761,2015-02-18,Redmercy,1239.0,252426,2847.0,1190.0,League of Legends
2762,2762,2015-02-03,LoLeaks,244.0,236180,1534.0,202.0,League of Legends
2763,2763,2015-02-15,Imaqtpie,193.0,234362,2065.0,67.0,League of Legends
2764,2764,2015-02-17,Anklespankin,1847.0,230634,3360.0,431.0,League of Legends
2765,2765,2015-02-04,Foxdrop,201.0,221581,3042.0,296.0,League of Legends
2766,2766,2015-02-25,LoLeaks,238.0,214844,1773.0,1365.0,League of Legends
2767,2767,2015-02-21,ZETAEME RAP,148.0,211696,3964.0,1453.0,League of Legends
2768,2768,2015-02-20,Anklespankin,2211.0,205482,2737.0,439.0,League of Legends
2769,2769,2015-02-15,Foxdrop,190.0,205402,3299.0,376.0,League of Legends
2770,2770,2015-02-04,Monstrous Yi,239.0,202570,969.0,107.0,League of Legends
2771,2771,2015-02-10,Anklespankin,2567.0,201512,2685.0,377.0,League of Legends
2772,2772,2015-02-18,The Catacroquer,274.0,193970,7371.0,928.0,League of Legends
2773,2773,2015-02-24,Lewis Talks,181.0,191356,1810.0,1362.0,League of Legends
2774,2774,2015-02-28,WretchedOutkasts,607.0,190433,1799.0,104.0,League of Legends
2775,2775,2015-02-18,Anklespankin,1727.0,177480,3157.0,383.0,League of Legends
2776,2776,2015-02-07,Anklespankin,2123.0,166833,2578.0,319.0,League of Legends
2777,2777,2015-02-24,Foxdrop,409.0,164364,2510.0,471.0,League of Legends
2778,2778,2015-02-25,nightslut3,238.0,162118,1512.0,132.0,League of Legends
2779,2779,2015-02-26,Foxdrop,2122.0,160837,1654.0,299.0,League of Legends
2780,2780,2015-02-26,Yolulu,445.0,158734,1948.0,109.0,League of Legends
2781,2781,2015-04-01,League of Legends,135.0,8598327,154653.0,10250.0,League of Legends
2782,2782,2015-03-05,League of Legends,182.0,6106404,86082.0,9912.0,League of Legends
2783,2783,2015-03-07,videogamedunkey,217.0,4358933,44978.0,1368.0,League of Legends
2784,2784,2015-03-21,videogamedunkey,181.0,4290472,43748.0,1655.0,League of Legends
2785,2785,2015-03-12,HardyPW,447.0,3120092,19851.0,1071.0,League of Legends
2786,2786,2015-03-11,League of Legends,617.0,2854545,36625.0,4134.0,League of Legends
2787,2787,2015-03-05,Jeremy - Gaming Curios,566.0,2182318,12825.0,2350.0,League of Legends
2788,2788,2015-03-05,LeagueCinema,87.0,1709010,24408.0,2195.0,League of Legends
2789,2789,2015-03-16,Protatomonster,294.0,1328213,8807.0,681.0,League of Legends
2790,2790,2015-03-13,CooLifeGame,165.0,1326366,46929.0,598.0,League of Legends
2791,2791,2015-03-05,CooLifeGame,376.0,1285848,41880.0,944.0,League of Legends
2792,2792,2015-03-05,Protatomonster,324.0,1071441,6627.0,1735.0,League of Legends
2793,2793,2015-03-09,ThatisOP,116.0,931157,6543.0,418.0,League of Legends
2794,2794,2015-03-07,CooLifeGame,371.0,852992,54269.0,2502.0,League of Legends
2795,2795,2015-03-07,KayPea,151.0,838585,9987.0,345.0,League of Legends
2796,2796,2015-03-29,Redmercy,586.0,804678,11658.0,2990.0,League of Legends
2797,2797,2015-03-03,LUNITY,199.0,721607,8688.0,679.0,League of Legends
2798,2798,2015-03-19,League of Legends RU,168.0,678363,6296.0,345.0,League of Legends
2799,2799,2015-03-15,CooLifeGame,601.0,676105,47691.0,1440.0,League of Legends
2800,2800,2015-03-20,CooLifeGame,330.0,660434,27054.0,534.0,League of Legends
2801,2801,2015-03-13,KafroGamer,215.0,640017,11320.0,351.0,League of Legends
2802,2802,2015-03-11,CooLifeGame,619.0,619861,15399.0,439.0,League of Legends
2803,2803,2015-03-07,Tobben Domino,110.0,604126,13607.0,504.0,League of Legends
2804,2804,2015-04-01,Lewis Talks,144.0,582801,6748.0,502.0,League of Legends
2805,2805,2015-03-25,SkinSpotlights,108.0,579004,2339.0,299.0,League of Legends
2806,2806,2015-03-31,frostyNinja,155.0,578351,3274.0,483.0,League of Legends
2807,2807,2015-03-31,KayPea,147.0,552778,7315.0,174.0,League of Legends
2808,2808,2015-04-01,frostyNinja,136.0,547941,4971.0,482.0,League of Legends
2809,2809,2015-03-12,SkinSpotlights,117.0,538935,2000.0,220.0,League of Legends
2810,2810,2015-03-16,CooLifeGame,506.0,511353,53307.0,1242.0,League of Legends
2811,2811,2015-03-25,SkinSpotlights,106.0,505763,1776.0,324.0,League of Legends
2812,2812,2015-03-22,CooLifeGame,498.0,500589,14574.0,311.0,League of Legends
2813,2813,2015-03-09,CooLifeGame,375.0,485919,24762.0,549.0,League of Legends
2814,2814,2015-03-23,CooLifeGame,427.0,481160,22085.0,408.0,League of Legends
2815,2815,2015-03-12,SkinSpotlights,107.0,478101,2204.0,412.0,League of Legends
2816,2816,2015-03-23,Riot Games Support,200.0,456707,1503.0,156.0,League of Legends
2817,2817,2015-03-30,CooLifeGame,356.0,447906,20133.0,444.0,League of Legends
2818,2818,2015-03-27,SkinSpotlights,111.0,445484,1810.0,268.0,League of Legends
2819,2819,2015-03-23,Gidrah,295.0,426130,3422.0,1065.0,League of Legends
2820,2820,2015-03-25,SkinSpotlights,112.0,423651,1707.0,216.0,League of Legends
